,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,90.894,P0A6F2,Carbamoyl-phosphate synthase small chain,Escherichia coli O157:H7 OX=83334,3.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,44.5,20.5,13.9,25.4,41431.01,6.3442,44.764,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
121,76.894,Q97AJ3,Carbamoyl-phosphate synthase large chain,Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1) OX=273116,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,41.1,29.3,13.4,17.7,116770.88,4.8388,45.307,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
122,76.894,Q5XCR8,Carbamoyl-phosphate synthase small chain,Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,31.4,28.8,19.8,24.7,39757.19,5.7698,46.944,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
123,76.894,Q732I2,Carbamoyl-phosphate synthase small chain,Bacillus cereus (strain ATCC 10987 / NRS 248) OX=222523,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,36.4,24.4,20.9,22.9,40376.77,5.4290,47.123,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
124,76.894,B2G564,Carbamoyl-phosphate synthase large chain,Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,42.7,25.7,14.0,19.1,116835.99,4.7228,46.402,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
125,76.894,A2RF60,Carbamoyl-phosphate synthase large chain,Streptococcus pyogenes serotype M5 (strain Manfredo) OX=160491,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,48.1,24.3,11.2,17.9,116511.55,4.6444,45.180,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
126,76.894,Q8E5F5,Carbamoyl-phosphate synthase large chain,Streptococcus agalactiae serotype III (strain NEM316) OX=211110,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,50.4,24.7,12.1,14.4,117048.47,4.6842,44.623,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
127,76.894,A5GTM5,Carbamoyl-phosphate synthase small chain,Synechococcus sp. (strain RCC307) OX=316278,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,28.7,32.0,18.3,25.4,40516.64,6.2306,41.885,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
128,76.894,B2THH3,Carbamoyl-phosphate synthase large chain,Clostridium botulinum (strain Eklund 17B / Type B) OX=935198,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,49.7,24.3,11.7,15.9,119455.57,4.7378,45.837,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
129,76.894,C1FNY3,Carbamoyl-phosphate synthase large chain,Clostridium botulinum (strain Kyoto / Type A2) OX=536232,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,50.8,24.7,11.3,14.7,119061.45,5.2394,46.255,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
130,76.894,Q9CFV2,Carbamoyl-phosphate synthase large chain,Lactococcus lactis subsp. lactis (strain IL1403) OX=272623,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,51.5,22.5,11.4,16.1,117660.43,4.4268,45.395,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
131,76.894,A7GE89,Carbamoyl-phosphate synthase large chain,Clostridium botulinum (strain Langeland / NCTC 10281 / Type F) OX=441772,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,50.5,24.2,11.5,15.3,119144.48,5.0891,46.348,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
132,76.894,P0DA12,Carbamoyl-phosphate synthase small chain,Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,31.4,28.8,19.8,24.7,39757.19,5.7698,46.944,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
133,76.894,P0DA14,Carbamoyl-phosphate synthase large chain,Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,49.3,23.5,10.9,17.8,116488.64,4.6276,44.802,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
134,76.894,Q8KGA2,Carbamoyl-phosphate synthase small chain,Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,42.9,26.0,14.9,20.9,40110.62,5.9253,44.536,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
135,76.894,Q8DKU5,Carbamoyl-phosphate synthase small chain,Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1) OX=197221,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,23.5,33.3,18.3,29.2,41726.28,6.0491,43.194,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
136,76.894,Q5N0L0,Carbamoyl-phosphate synthase small chain,Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,21.1,34.9,22.1,26.1,42392.83,5.5069,42.967,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
137,76.894,Q5XCR6,Carbamoyl-phosphate synthase large chain,Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,48.5,24.1,11.0,17.9,116533.64,4.6444,44.991,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
138,76.894,Q9HK16,Carbamoyl-phosphate synthase small chain,Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,29.5,36.4,15.7,23.2,38644.93,6.7495,44.540,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
139,76.894,Q38X24,Carbamoyl-phosphate synthase large chain,Latilactobacillus sakei subsp. sakei (strain 23K) OX=314315,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,44.0,26.3,11.9,19.3,116018.21,4.5439,44.151,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
140,76.894,P0DA15,Carbamoyl-phosphate synthase large chain,Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,49.4,23.5,10.8,17.8,116502.67,4.6289,44.802,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
141,76.894,B7GPW1,Carbamoyl-phosphate synthase small chain,Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 / JCM 1222 / NCTC 11817 / S12) OX=391904,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,27.9,28.1,21.2,26.9,44280.60,4.4719,44.226,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
142,76.894,Q97AJ4,Carbamoyl-phosphate synthase small chain,Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1) OX=273116,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,31.3,31.0,13.1,29.5,37922.94,5.7147,44.348,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
143,76.894,C3L740,Carbamoyl-phosphate synthase large chain,Bacillus anthracis (strain CDC 684 / NRRL 3495) OX=568206,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,47.3,24.6,12.5,17.0,118663.86,4.7696,45.522,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
144,76.894,Q8DZQ7,Carbamoyl-phosphate synthase large chain,Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R) OX=208435,17.0,MNXR96486,-,6.3.4.16;6.3.5.5,3.0,0.0,0.88388,1.0,1,0.941942,49.9,25.0,12.3,14.4,117092.52,4.6842,44.717,NC(=O)OP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H]O[H]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O.[NH4+],[NH4+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])O>>NC(=O)OP(=O)([O-])[O-].O=P([O-])([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
