reaction_id,SIMMER_SIMMER pred,SelenzymeRF_All ECs,BEC-Pred_Prediction,CLAIRE_predictions,Stratified_ground_truth_REACTION_ID,Stratified_ground_truth_true_EC,theia_Prediction,merged_output_SIMMER_SIMMER pred,merged_output_SelenzymeRF_All ECs,merged_output_BEC-Pred_Prediction,merged_output_CLAIRE_predictions,merged_output_Stratified_ground_truth_REACTION_ID,merged_output_Stratified_ground_truth_true_EC,merged_output_theia_Prediction,merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_SelenzymeRF_All ECs,merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_CLAIRE_predictions,merged_output_merged_output_Stratified_ground_truth_REACTION_ID,merged_output_merged_output_Stratified_ground_truth_true_EC,merged_output_merged_output_theia_Prediction,merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_SelenzymeRF_All ECs,merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_CLAIRE_predictions,merged_output_merged_output_merged_output_Stratified_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_Stratified_ground_truth_true_EC,merged_output_merged_output_merged_output_theia_Prediction,merged_output_merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_SelenzymeRF_All ECs,merged_output_merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_merged_output_CLAIRE_predictions,merged_output_merged_output_merged_output_merged_output_Stratified_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_merged_output_Stratified_ground_truth_true_EC,merged_output_merged_output_merged_output_merged_output_theia_Prediction,merged_output_merged_output_merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_merged_output_merged_output_Stratified_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_merged_output_merged_output_Stratified_ground_truth_true_EC,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_SIMMER_SIMMER pred,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_BEC-Pred_Prediction,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_Stratified_ground_truth_REACTION_ID,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_Stratified_ground_truth_true_EC,merged_output_merged_output_merged_output_merged_output_merged_output_merged_output_ec,merged_output_merged_output_merged_output_merged_output_merged_output_ec,merged_output_merged_output_merged_output_merged_output_ec,merged_output_merged_output_merged_output_ec,merged_output_merged_output_ec,merged_output_ec,ec
20993,2.1.1,2.1.1.94;2.1.1.293;2.1.1.150;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.231;2.1.1.212;2.1.1.339;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.146;2.1.1.279;2.1.1.38;2.1.1.302;2.1.1.232;2.1.1.303;2.1.1.240;2.1.1.6;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.330;2.1.1.323;2.1.1.4;2.1.1.338;2.1.1.128;2.1.1.117;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.89;2.1.1.70|2.1.1.93;2.1.1.65;2.1.1.110;2.1.1.114|2.1.1.64,2.1.1,2.1.1;1.3.7;7.2.1;1.3.8,,,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98,2.1.1,2.1.1.94;2.1.1.293;2.1.1.150;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.231;2.1.1.212;2.1.1.339;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.146;2.1.1.279;2.1.1.38;2.1.1.302;2.1.1.232;2.1.1.303;2.1.1.240;2.1.1.6;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.330;2.1.1.323;2.1.1.4;2.1.1.338;2.1.1.128;2.1.1.117;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.89;2.1.1.70|2.1.1.93;2.1.1.65;2.1.1.110;2.1.1.114|2.1.1.64,2.1.1,2.1.1;1.3.7;7.2.1;1.3.8,,,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98,2.1.1,2.1.1.94;2.1.1.293;2.1.1.150;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.231;2.1.1.212;2.1.1.339;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.146;2.1.1.279;2.1.1.38;2.1.1.302;2.1.1.232;2.1.1.303;2.1.1.240;2.1.1.6;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.330;2.1.1.323;2.1.1.4;2.1.1.338;2.1.1.128;2.1.1.117;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.89;2.1.1.70|2.1.1.93;2.1.1.65;2.1.1.110;2.1.1.114|2.1.1.64,2.1.1,2.1.1;1.3.7;7.2.1;1.3.8,,,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98,2.1.1,2.1.1.94;2.1.1.293;2.1.1.150;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.231;2.1.1.212;2.1.1.339;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.146;2.1.1.279;2.1.1.38;2.1.1.302;2.1.1.232;2.1.1.303;2.1.1.240;2.1.1.6;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.330;2.1.1.323;2.1.1.4;2.1.1.338;2.1.1.128;2.1.1.117;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.89;2.1.1.70|2.1.1.93;2.1.1.65;2.1.1.110;2.1.1.114|2.1.1.64,2.1.1,2.1.1;2.5.1;1.3.8;3.13.2,,,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98,2.1.1,2.1.1.94;2.1.1.293;2.1.1.150;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.231;2.1.1.212;2.1.1.339;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.146;2.1.1.279;2.1.1.38;2.1.1.302;2.1.1.232;2.1.1.303;2.1.1.240;2.1.1.6;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.330;2.1.1.323;2.1.1.4;2.1.1.338;2.1.1.128;2.1.1.117;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.89;2.1.1.70|2.1.1.93;2.1.1.65;2.1.1.110;2.1.1.114|2.1.1.64,2.1.1,2.1.1;2.5.1;1.3.8;3.13.2,,,"2.1.1,0.9996870756149292;2.5.1,0.00011302620987407863;2.8.4,5.503931242856197e-05;3.13.2,5.467967639560811e-05;1.17.98,2.517769462428987e-05",2.1.1,2.1.1,,,,2.1.1,,,2.1.1.94,2.1.1.94,2.1.1.94,2.1.1.94,2.1.1.94,2.1.1.94,2.1.1.94
28031,1.17.4,1.17.4.1;1.17.4.2,1.17.4,2.8.4;4.4.1;2.8.1;1.13.11,,,1.17.4;1.8.4;1.21.4;1.8.1;1.11.1,1.17.4,1.17.4.1;1.17.4.2,1.17.4,2.8.4;4.4.1;2.8.1;1.13.11,,,1.17.4;1.8.4;1.21.4;1.8.1;1.11.1,1.17.4,1.17.4.1;1.17.4.2,1.3.7,2.8.4;4.4.1;2.8.1;1.13.11,,,1.17.4;1.8.4;1.21.4;1.8.1;1.11.1,1.17.4,1.17.4.1;1.17.4.2,1.3.7,3.13.1;1.14.16;1.17.4;1.8.4,,,1.17.4;1.8.4;1.21.4;1.8.1;1.11.1,1.17.4,1.17.4.1;1.17.4.2,1.3.7,3.13.1;1.14.16;1.17.4;1.8.4,,,"1.17.4,0.9822043776512146;1.8.4,0.007684130221605301;1.21.4,0.0018850545166060328;1.8.1,0.0014386511174961925;1.11.1,0.0013701335992664099",1.17.4,1.8.4,,,,1.8.4,,,1.17.4.1,1.17.4.1,1.17.4.1,1.17.4.1,1.17.4.1,1.17.4.1,1.17.4.1
57881,2.4.2;2.4.1,2.4.2.61;2.4.1.159;2.4.1.309;2.4.1.13|2.4.1.14;2.4.1.365|2.4.1.du;2.4.1.-|2.4.1.293;2.4.1.287;2.4.1.272;2.4.1.304;2.4.1.264;2.4.1.303;2.4.1.343;2.4.1.305;2.4.1.239;2.4.1.123;2.4.1.-|2.4.1.301;2.4.1.356;2.4.1|2.4.1.58;2.4.1.-|2.4.1.292;2.4.1.187;2.4.1|2.4.1.44;2.4.1.180,2.4.2,2.4.1;3.1.1;2.3.1;2.4.2,,,2.4.2;2.4.1;2.7.7;2.7.4;2.7.1,2.4.2;2.4.1,2.4.2.61;2.4.1.159;2.4.1.309;2.4.1.13|2.4.1.14;2.4.1.365|2.4.1.du;2.4.1.-|2.4.1.293;2.4.1.287;2.4.1.272;2.4.1.304;2.4.1.264;2.4.1.303;2.4.1.343;2.4.1.305;2.4.1.239;2.4.1.123;2.4.1.-|2.4.1.301;2.4.1.356;2.4.1|2.4.1.58;2.4.1.-|2.4.1.292;2.4.1.187;2.4.1|2.4.1.44;2.4.1.180,2.4.2,2.4.1;3.1.1;2.3.1;2.4.2,,,2.4.2;2.4.1;2.7.7;2.7.4;2.7.1,2.4.2;2.4.1,2.4.2.61;2.4.1.159;2.4.1.309;2.4.1.13|2.4.1.14;2.4.1.365|2.4.1.du;2.4.1.-|2.4.1.293;2.4.1.287;2.4.1.272;2.4.1.304;2.4.1.264;2.4.1.303;2.4.1.343;2.4.1.305;2.4.1.239;2.4.1.123;2.4.1.-|2.4.1.301;2.4.1.356;2.4.1|2.4.1.58;2.4.1.-|2.4.1.292;2.4.1.187;2.4.1|2.4.1.44;2.4.1.180,2.4.2,2.4.1;3.1.1;2.3.1;2.4.2,,,2.4.2;2.4.1;2.7.7;2.7.4;2.7.1,2.4.2;2.4.1,2.4.2.61;2.4.1.159;2.4.1.309;2.4.1.13|2.4.1.14;2.4.1.365|2.4.1.du;2.4.1.-|2.4.1.293;2.4.1.287;2.4.1.272;2.4.1.304;2.4.1.264;2.4.1.303;2.4.1.343;2.4.1.305;2.4.1.239;2.4.1.123;2.4.1.-|2.4.1.301;2.4.1.356;2.4.1|2.4.1.58;2.4.1.-|2.4.1.292;2.4.1.187;2.4.1|2.4.1.44;2.4.1.180,2.4.2,2.4.99;2.4.2;2.4.1;3.1.1,,,2.4.2;2.4.1;2.7.7;2.7.4;2.7.1,2.4.2;2.4.1,2.4.2.61;2.4.1.159;2.4.1.309;2.4.1.13|2.4.1.14;2.4.1.365|2.4.1.du;2.4.1.-|2.4.1.293;2.4.1.287;2.4.1.272;2.4.1.304;2.4.1.264;2.4.1.303;2.4.1.343;2.4.1.305;2.4.1.239;2.4.1.123;2.4.1.-|2.4.1.301;2.4.1.356;2.4.1|2.4.1.58;2.4.1.-|2.4.1.292;2.4.1.187;2.4.1|2.4.1.44;2.4.1.180,2.4.2,2.4.99;2.4.2;2.4.1;3.1.1,,,"2.4.2,0.7540584802627563;2.4.1,0.23831480741500854;2.7.7,0.002775290748104453;2.7.4,0.002032541437074542;2.7.1,0.0009345267899334431",2.4.2;2.4.1,2.4.2,,,,2.4.2,,,2.4.2.61,2.4.2.61,2.4.2.61,2.4.2.61,2.4.2.61,2.4.2.61,2.4.2.61
35740,1.14.15,1.14.15.6;1.14.99.9;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.70;1.4.3.4;1.13.11.15;1.1.99.8;1.14.13.78;1.14.13.144|1.14.14.111;1.14.13.79;1.14.19.21;1.1.3.6,1.14.15,1.5.7;1.14.15;1.7.7;1.12.7,,,1.14.15;1.14.19;1.14.99;1.2.7;4.2.1,1.14.15,1.14.15.6;1.14.99.9;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.70;1.4.3.4;1.13.11.15;1.1.99.8;1.14.13.78;1.14.13.144|1.14.14.111;1.14.13.79;1.14.19.21;1.1.3.6,1.14.15,1.5.7;1.14.15;1.7.7;1.12.7,,,1.14.15;1.14.19;1.14.99;1.2.7;4.2.1,1.14.15,1.14.15.6;1.14.99.9;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.70;1.4.3.4;1.13.11.15;1.1.99.8;1.14.13.78;1.14.13.144|1.14.14.111;1.14.13.79;1.14.19.21;1.1.3.6,1.14.15,1.5.7;1.14.15;1.7.7;1.12.7,,,1.14.15;1.14.19;1.14.99;1.2.7;4.2.1,1.14.15,1.14.15.6;1.14.99.9;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.70;1.4.3.4;1.13.11.15;1.1.99.8;1.14.13.78;1.14.13.144|1.14.14.111;1.14.13.79;1.14.19.21;1.1.3.6,1.14.15,1.8.7;2.8.1;1.3.7;1.7.7,,,1.14.15;1.14.19;1.14.99;1.2.7;4.2.1,1.14.15,1.14.15.6;1.14.99.9;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.246;1.14.13.70;1.4.3.4;1.13.11.15;1.1.99.8;1.14.13.78;1.14.13.144|1.14.14.111;1.14.13.79;1.14.19.21;1.1.3.6,1.14.15,1.8.7;2.8.1;1.3.7;1.7.7,,,"1.14.15,0.870884358882904;1.14.19,0.10859493911266327;1.14.99,0.008275882340967655;1.2.7,0.002266916912049055;4.2.1,0.0015955526614561677",1.14.15,1.14.15,,,,1.14.15,,,1.14.15.6,1.14.15.6,1.14.15.6,1.14.15.6,1.14.15.6,1.14.15.6,1.14.15.6
13694,2.1.1,2.1.1.-|2.1.1.269;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.13;2.1.1.341;3.5.4.9,2.1.1,2.1.1;1.3.7;1.3.8;2.5.1,,,2.1.1;2.5.1;2.1.2;2.6.1;3.13.2,2.1.1,2.1.1.-|2.1.1.269;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.13;2.1.1.341;3.5.4.9,2.1.1,2.1.1;1.3.7;1.3.8;2.5.1,,,2.1.1;2.5.1;2.1.2;2.6.1;3.13.2,2.1.1,2.1.1.-|2.1.1.269;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.13;2.1.1.341;3.5.4.9,2.1.1,2.1.1;1.3.7;1.3.8;2.5.1,,,2.1.1;2.5.1;2.1.2;2.6.1;3.13.2,2.1.1,2.1.1.-|2.1.1.269;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.13;2.1.1.341;3.5.4.9,2.1.1,2.1.1;2.5.1;3.13.2;1.3.8,,,2.1.1;2.5.1;2.1.2;2.6.1;3.13.2,2.1.1,2.1.1.-|2.1.1.269;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.13;2.1.1.341;3.5.4.9,2.1.1,2.1.1;2.5.1;3.13.2;1.3.8,,,"2.1.1,0.9331908226013184;2.5.1,0.06223862245678902;2.1.2,0.0005060257972218096;2.6.1,0.00040695074130780995;3.13.2,0.0003313555789645761",2.1.1,2.1.1,,,,2.1.1,,,2.1.1.19,2.1.1.19,2.1.1.19,2.1.1.19,2.1.1.19,2.1.1.19,2.1.1.19
53337,1.3.1,1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.113;1.1.1.101;1.3.1.34;1.5.1.40;1.1.1.346;1.2.1.50;1.2.1.84;1.1.1.413;1.3.1.38;1.3.1.8;2.3.1.86;1.3.1.93;1.2.1.106;1.1.1.330|1.1.1.36,1.3.1,2.4.1;1.1.1;1.3.1;1.2.1,,,1.3.1;4.1.99;1.3.99;5.4.99;6.3.4,1.3.1,1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.113;1.1.1.101;1.3.1.34;1.5.1.40;1.1.1.346;1.2.1.50;1.2.1.84;1.1.1.413;1.3.1.38;1.3.1.8;2.3.1.86;1.3.1.93;1.2.1.106;1.1.1.330|1.1.1.36,1.3.1,2.4.1;1.1.1;1.3.1;1.2.1,,,1.3.1;4.1.99;1.3.99;5.4.99;6.3.4,1.3.1,1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.113;1.1.1.101;1.3.1.34;1.5.1.40;1.1.1.346;1.2.1.50;1.2.1.84;1.1.1.413;1.3.1.38;1.3.1.8;2.3.1.86;1.3.1.93;1.2.1.106;1.1.1.330|1.1.1.36,1.3.1,2.4.1;1.1.1;1.3.1;1.2.1,,,1.3.1;4.1.99;1.3.99;5.4.99;6.3.4,1.3.1,1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.113;1.1.1.101;1.3.1.34;1.5.1.40;1.1.1.346;1.2.1.50;1.2.1.84;1.1.1.413;1.3.1.38;1.3.1.8;2.3.1.86;1.3.1.93;1.2.1.106;1.1.1.330|1.1.1.36,1.3.1,1.2.1;1.5.1;1.1.1;1.3.1,,,1.3.1;4.1.99;1.3.99;5.4.99;6.3.4,1.3.1,1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.113;1.1.1.101;1.3.1.34;1.5.1.40;1.1.1.346;1.2.1.50;1.2.1.84;1.1.1.413;1.3.1.38;1.3.1.8;2.3.1.86;1.3.1.93;1.2.1.106;1.1.1.330|1.1.1.36,1.3.1,1.2.1;1.5.1;1.1.1;1.3.1,,,"1.3.1,0.9998108744621277;4.1.99,4.069466740475036e-05;1.3.99,3.0995826818980277e-05;5.4.99,2.242059781565331e-05;6.3.4,1.0908560398092959e-05",1.3.1,1.3.1,,,,1.3.1,,,1.3.1.91,1.3.1.91,1.3.1.91,1.3.1.91,1.3.1.91,1.3.1.91,1.3.1.91
30912,3.5.1,3.5.1.23;2.3.1.24;3.1.1.5,3.5.1,3.5.1;3.4.13;3.5.3;3.4.19,,,3.5.1;4.2.1;3.2.1;2.3.1;1.2.1,3.5.1,3.5.1.23;2.3.1.24;3.1.1.5,3.5.1,3.5.1;3.4.13;3.5.3;3.4.19,,,3.5.1;4.2.1;3.2.1;2.3.1;1.2.1,3.5.1,3.5.1.23;2.3.1.24;3.1.1.5,3.5.1,3.5.1;3.4.13;3.5.3;3.4.19,,,3.5.1;4.2.1;3.2.1;2.3.1;1.2.1,3.5.1,3.5.1.23;2.3.1.24;3.1.1.5,3.5.1,3.4.13;3.5.1;3.4.19;3.4.14,,,3.5.1;4.2.1;3.2.1;2.3.1;1.2.1,3.5.1,3.5.1.23;2.3.1.24;3.1.1.5,3.5.1,3.4.13;3.5.1;3.4.19;3.4.14,,,"3.5.1,0.9979375600814819;4.2.1,0.0006079941522330046;3.2.1,0.0005770388524979353;2.3.1,8.384279499296099e-05;1.2.1,7.912197906989604e-05",3.5.1,3.5.1,,,,3.5.1,,,3.5.1.109,3.5.1.109,3.5.1.109,3.5.1.109,3.5.1.109,3.5.1.109,3.5.1.109
19386,2.4.1,2.4.1.219;2.4.1.202;2.4.1.354;2.4.1.85;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15,2.4.1,2.4.2;2.4.99;2.4.1;3.1.1,,,2.4.1;2.4.2;3.2.1;2.7.8;2.7.7,2.4.1,2.4.1.219;2.4.1.202;2.4.1.354;2.4.1.85;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15,2.4.1,2.4.2;2.4.99;2.4.1;3.1.1,,,2.4.1;2.4.2;3.2.1;2.7.8;2.7.7,2.4.1,2.4.1.219;2.4.1.202;2.4.1.354;2.4.1.85;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15,2.4.1,2.4.2;2.4.99;2.4.1;3.1.1,,,2.4.1;2.4.2;3.2.1;2.7.8;2.7.7,2.4.1,2.4.1.219;2.4.1.202;2.4.1.354;2.4.1.85;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15,2.4.1,2.4.2;2.4.99;3.1.1;2.7.8,,,2.4.1;2.4.2;3.2.1;2.7.8;2.7.7,2.4.1,2.4.1.219;2.4.1.202;2.4.1.354;2.4.1.85;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15,2.4.1,2.4.2;2.4.99;3.1.1;2.7.8,,,"2.4.1,0.9971874356269836;2.4.2,0.002672570990398526;3.2.1,8.579846326028928e-05;2.7.8,1.1284712854831014e-05;2.7.7,1.0130776900041383e-05",2.4.1,2.4.1,,,,2.4.1,,,2.4.1.219,2.4.1.219,2.4.1.219,2.4.1.219,2.4.1.219,2.4.1.219,2.4.1.219
43221,2.1.1,2.1.1.173;2.1.1.172,2.1.1,2.1.1;1.3.7;1.3.8;2.5.1,,,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1.173;2.1.1.172,2.1.1,2.1.1;1.3.7;1.3.8;2.5.1,,,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1.173;2.1.1.172,2.1.1,2.1.1;1.3.7;1.3.8;2.5.1,,,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1.173;2.1.1.172,2.1.1,2.1.1;2.5.1;1.3.8;3.13.2,,,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98,2.1.1,2.1.1.173;2.1.1.172,2.1.1,2.1.1;2.5.1;1.3.8;3.13.2,,,"2.1.1,0.999729573726654;3.13.2,7.089217251632363e-05;2.8.4,5.5737011280143633e-05;2.5.1,5.3350027883425355e-05;1.17.98,2.4802357074804604e-05",2.1.1,2.1.1,,,,2.1.1,,,2.1.1.242,2.1.1.242,2.1.1.242,2.1.1.242,2.1.1.242,2.1.1.242,2.1.1.242
36052,3.2.1,3.2.2.1;3.2.2.8;3.2.1.55;3.2.1.193;3.2.1.22,3.2.1,3.1.1;3.2.1;2.4.1;2.4.2,,,3.2.1;2.4.1;4.2.1;3.6.1;2.4.2,3.2.1,3.2.2.1;3.2.2.8;3.2.1.55;3.2.1.193;3.2.1.22,3.2.1,3.1.1;3.2.1;2.4.1;2.4.2,,,3.2.1;2.4.1;4.2.1;3.6.1;2.4.2,3.2.1,3.2.2.1;3.2.2.8;3.2.1.55;3.2.1.193;3.2.1.22,3.2.1,3.1.1;3.2.1;2.4.1;2.4.2,,,3.2.1;2.4.1;4.2.1;3.6.1;2.4.2,3.2.1,3.2.2.1;3.2.2.8;3.2.1.55;3.2.1.193;3.2.1.22,3.2.1,3.2.1;4.2.3;4.2.2;3.1.1,,,3.2.1;2.4.1;4.2.1;3.6.1;2.4.2,3.2.1,3.2.2.1;3.2.2.8;3.2.1.55;3.2.1.193;3.2.1.22,3.2.1,3.2.1;4.2.3;4.2.2;3.1.1,,,"3.2.1,0.9057582020759583;2.4.1,0.04915693402290344;4.2.1,0.009099355898797512;3.6.1,0.006582263857126236;2.4.2,0.005076101049780846",3.2.1,3.2.1,,,,3.2.1,,,3.2.1.185,3.2.1.185,3.2.1.185,3.2.1.185,3.2.1.185,3.2.1.185,3.2.1.185
14126,3.2.1,2.4.1.82;2.4.1.140;3.2.1|3.2.1.-|3.2.1.22;2.4.1.99;2.4.1.67;2.7.1.69;5.4.99.11;1.1.3.9;3.2.1.26,2.4.1,2.4.2;2.4.1;2.4.99;2.7.1,,,2.7.4;2.8.3;2.3.1;5.4.99;2.6.1,3.2.1,2.4.1.82;2.4.1.140;3.2.1|3.2.1.-|3.2.1.22;2.4.1.99;2.4.1.67;2.7.1.69;5.4.99.11;1.1.3.9;3.2.1.26,2.4.1,2.4.2;2.4.1;2.4.99;2.7.1,,,2.7.4;2.8.3;2.3.1;5.4.99;2.6.1,3.2.1,2.4.1.82;2.4.1.140;3.2.1|3.2.1.-|3.2.1.22;2.4.1.99;2.4.1.67;2.7.1.69;5.4.99.11;1.1.3.9;3.2.1.26,2.4.1,2.4.2;2.4.1;2.4.99;2.7.1,,,2.7.4;2.8.3;2.3.1;5.4.99;2.6.1,3.2.1,2.4.1.82;2.4.1.140;3.2.1|3.2.1.-|3.2.1.22;2.4.1.99;2.4.1.67;2.7.1.69;5.4.99.11;1.1.3.9;3.2.1.26,2.4.1,2.4.2;2.4.99;2.4.1;3.1.1,,,2.7.4;2.8.3;2.3.1;5.4.99;2.6.1,3.2.1,2.4.1.82;2.4.1.140;3.2.1|3.2.1.-|3.2.1.22;2.4.1.99;2.4.1.67;2.7.1.69;5.4.99.11;1.1.3.9;3.2.1.26,2.4.1,2.4.2;2.4.99;2.4.1;3.1.1,,,"2.7.4,0.0791487768292427;2.8.3,0.03534185513854027;2.3.1,0.03375226631760597;5.4.99,0.0315963551402092;2.6.1,0.031251031905412674",3.2.1,2.4.1,,,,2.4.1,,,2.4.1.166,2.4.1.166,2.4.1.166,2.4.1.166,2.4.1.166,2.4.1.166,2.4.1.166
55873,1.7.1;1.14.13,1.7|1.7.1.6;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.7.1,7.1.1;1.4.2;7.2.1;1.7.2,,,1.7.1;1.1.1;1.17.1;1.12.1;1.18.1,1.7.1;1.14.13,1.7|1.7.1.6;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.7.1,7.1.1;1.4.2;7.2.1;1.7.2,,,1.7.1;1.1.1;1.17.1;1.12.1;1.18.1,1.7.1;1.14.13,1.7|1.7.1.6;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.1.1,7.1.1;1.4.2;7.2.1;1.7.2,,,1.7.1;1.1.1;1.17.1;1.12.1;1.18.1,1.7.1;1.14.13,1.7|1.7.1.6;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.1.1,7.2.1;1.6.5;1.16.3;7.1.1,,,1.7.1;1.1.1;1.17.1;1.12.1;1.18.1,1.7.1;1.14.13,1.7|1.7.1.6;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.1.1,7.2.1;1.6.5;1.16.3;7.1.1,,,"1.7.1,0.561903178691864;1.1.1,0.16570225358009338;1.17.1,0.039382025599479675;1.12.1,0.03487688675522804;1.18.1,0.024036390706896782",1.7.1;1.14.13,1.3.1,,,,1.3.1,,,1.7.1.17,1.7.1.17,1.7.1.17,1.7.1.17,1.7.1.17,1.7.1.17,1.7.1.17
