reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
27839,1.14.12.22,1.14.12,1.14.99;1.21.99;1.6.5;1.3.8,1.14.12.22;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.10;1.14.13.87;1.14.13.25;1.14.13.113;1.14.13.26;1.14.18.9;1.14.13.245;1.14.13.69;1.14.13.131;1.11.1.1;1.11.1.1|1.14.12.17,1.14.13,1.14.12;1.3.1;1.14.13;1.6.5;1.13.11,1.14.12,1.14.12
27883,3.1.4.16,3.1.4,3.1.1;3.1.4;3.6.1;2.7.8,2.4.99.14;2.7.8.46;2.7.8.14;3.1.4.37;2.4.99.13;3.1.4.16|4.6.1.18;2.7.8.13,3.1.4,3.1.4;2.7.8;6.5.1;2.4.3;3.6.1,3.1.4,3.1.4
27963,1.1.5.n1,2.2.1,7.2.4;2.8.3;2.1.3;1.1.1,1.2.5.2|1.2.99.3;1.1.99.1;1.1.5.8|1.1.99.25;1.1.2.7|1.1.99.8;1.1.1.1|1.1.2.8|1.1.99.8,5.4.1,5.1.3;5.3.3;4.2.1;1.13.11;5.3.2,1.1.99,1.1.99
28015,2.1.1.n4,2.1.1,2.5.1;2.1.1;3.3.2;2.8.4,2.1.1.196;2.1.1.334;2.1.1|2.1.1.10;2.1.1.9;2.1.1.67;2.1.1.318;2.3.1.231;1.16.1.8;2.1.1.49;2.8.4.4,2.1.1,2.1.1;2.5.1;2.8.4;3.13.2;1.1.98,2.1.1,2.1.1
28031,1.17.4.1,1.17.4,2.8.4;4.4.1;2.8.1;1.13.11,1.17.4.1;1.17.4.2,1.17.4,1.17.4;1.8.4;1.21.4;1.8.1;1.11.1,1.17.4,1.17.4
28079,1.1.1.309,1.1.1,1.1.1;1.3.1;1.2.1;2.4.1,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.2.1.12,1.1.1,1.1.1;1.2.1;1.12.1;1.17.1;1.5.1,1.1.1,1.1.1
28127,2.7.8.31,2.7.8,2.7.1;2.7.7;2.8.2;3.1.1,2.7.8.6;2.7.8.31;2.7.8.33;2.7.8.40;2.7.8.35;2.7.8.36;2.7.8.13,2.7.8;2.4.1,2.7.4;2.8.3;2.3.1;2.6.1;5.1.3,2.7.8,2.7.8
28147,1.14.14.174,1.14.14,1.14.14;1.14.12;1.14.19;1.14.13,1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.14.8;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.174;1.14.99.46;1.14.14.30;1.14.14.108;1.13.12.16;1.14.19.9;1.14.14.12,1.14.14,1.14.14;1.14.19;1.19.6;1.17.8;1.5.1,1.14.14,1.14.14
28199,1.1.1.311,1.1.1,2.4.1;1.3.1;1.2.1;1.5.1,1.1.1.1,1.1.1,1.1.1;1.17.1;1.14.13;1.5.1;1.6.3,1.1.1,1.1.1
28215,1.11.1.20,1.11.1,1.20.4;2.9.1;6.7.1;1.8.98,1.11.1.20;1.1.1|1.1.1.-|1.1.1.188;1.11.1.12;1.11.1.27;1.8.4.2;1.8.1.15;5.3.99.2|5.3.99.3|5.3.99.4;1.11.1.9,1.11.1;1.17.4,1.11.1;1.8.4;1.8.1;1.8.3;1.21.4,1.11.1,1.11.1
28291,4.2.3.194,4.2.3,4.2.3;3.1.7;2.5.1;4.1.99,3.1.7.10;4.2.3.80;4.2.3.67;4.2.3.79;4.2.3.77;4.2.3.160;4.2.3.133;4.2.3.7;4.2.3.85;4.2.3.169;4.2.3.81;4.2.3.54;4.2.3.136;4.2.3.75;4.2.3.204;4.2.3.74;4.2.3.96;4.2.3.197;3.1.7.4;4.2.3.6;4.2.3.90;4.2.3.76;4.2.3.157;4.2.3.198|4.2.3.66;4.2.3.39;4.2.3.181;4.2.3.86;4.2.3.-|4.2.3.129;4.2.3.82;4.2.3.17;4.2.3|4.2.3.-|4.2.3.56;4.2.3.70;4.2.3.42;4.2.3.73;4.2.3.62;4.2.3.-|4.2.3.162;4.2.3.172;4.2.3.24;4.2.3.158;4.2.3.87;4.2.3.163;4.2.3.-|4.2.3.104;4.2.3.146;2.5.1.86;4.2.3.135;4.2.3.21;4.2.3.22;4.2.3.170;4.2.3.61,4.2.3,3.1.7;4.2.3;5.5.1;4.2.1;2.5.1,4.2.3,4.2.3
28307,2.4.1.251,2.4.1,2.7.8;3.1.4;3.6.1;3.1.1,2.4.1.251;2.4.1.348;2.4.1.252;2.4.1.308;2.4.1.257;2.4.1.132;2.4.1.131;2.4.1.142;2.4.1.54;2.4.1.83;2.4.1.32;2.4.1.309;2.4.1.305;2.4.1.343;2.4.1.303;2.4.1.304;2.4.1.361;2.4.1.122|2.4.1.307;2.4.1.270;2.4.1.36;2.4.1.246;2.4.1.264;2.4.1.217;2.4.1.-|2.4.1.266;2.4.1.13,2.4.1,2.4.1;2.7.1;2.7.7;3.6.1;2.4.2,2.4.1,2.4.1
28311,2.4.1.252,2.4.1,3.1.1;3.6.1;3.1.4;2.7.8,2.4.1.251;2.4.1.252;2.4.1.308;2.4.1.132;2.4.1.142;2.4.1.348;2.4.1.131;2.4.1.122|2.4.1.307;2.4.1.361;2.4.1.87;2.4.1.60;2.4.1.32;2.4.1.13;2.4.1.36;2.4.1.-|2.4.1.266;2.4.1.217;2.4.1.269;2.4.1.270;2.4.1.305;2.4.1.303;2.4.1.304;2.4.1.309;2.4.1.306,2.4.1,2.4.1;2.4.2;3.6.1;2.7.7;2.7.8,2.4.1,2.4.1
28315,2.4.1.253,2.4.1,2.4.99;2.8.2;2.4.1;1.1.1,2.4.1.253;2.4.1.17;2.4.1.226;2.4.1.212;2.4.1.225;2.4.1.135;3.2.1.167;2.4.1.115,2.4.1,2.4.1;2.4.2;3.2.1;2.7.4;2.7.7,2.4.1,2.4.1
28403,2.4.99.23,2.4.99,2.4.1;2.4.2;2.4.99;3.1.1,2.4.1.56;2.7.1.166;2.4.1|2.4.1.58;2.7.1.130,2.4.99,2.4.99;2.4.1;2.7.1;2.7.7;2.4.2,2.4.99,2.4.99
28527,2.8.3.21,2.8.3,5.5.1;2.4.1;2.8.3;5.4.99,2.8.3.21;2.8.3.12;4.2.1.89;4.2.1.-|4.2.1.149;6.2.1.48;2.3.1.21;2.8.3.8;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,4.2.1,2.8.3;5.3.3;4.2.1;5.2.1;2.3.1,2.8.3,2.8.3
28607,1.14.14.38,1.14.14,6.7.1;1.14.17;1.14.14;1.10.3,1.14.14.38;1.14.14.-|1.14.14.13;1.14.14.5;1.14.14.3;1.14.14.28;1.14.14.8;1.14.14.15;1.14.14.46;1.14.19.56;1.5.1.39;1.14.14.30;1.14.14.108;1.14.99.46;1.14.19.9;1.13.12.24,1.14.14,1.14.14;4.3.3;1.19.6;1.5.1;1.14.19,1.14.14,1.14.14
28652,1.1.3.28,1.1.3,4.2.1;1.13.12;1.13.11;4.3.1,2.7.1.73;1.3.3.16|6.2.2.2;1.14.12.22;1.14.12.17;1.6.3.1;1.14.13.72;1.14.13.242;1.14.13.167;1.14.12.1;1.3.3.6;1.1.3.41;1.13.11.9;1.1.3.30;1.13.11.37;1.3.8.7,,3.1.1;1.1.3;1.14.18;1.13.11;3.5.4,1.1.3,1.1.3
28936,4.1.3.17,4.1.3,4.1.2;4.1.3;2.2.1;5.5.1,4.1.3.6;2.3.3.1|2.3.3.14|2.3.3.16|2.3.3.3|4.1.3.7;2.3.3.1;2.3.3.8|4.1.3.6,4.1.3,4.1.3;4.1.2;1.1.99;2.3.3;2.2.1,4.1.3,4.1.3
29400,3.6.1.66,3.6.1,3.6.1;3.1.3;3.1.4;2.6.99,6.2.1.28|6.2.1.7;6.3.1.15;6.2.1.3|6.2.1.42;6.2.1|6.2.1.-|6.2.1.12;6.2.1.-|6.2.1.40;6.2.1.8,3.6.1,3.6.1;2.7.7;3.6.5;2.7.4;6.5.1,3.6.1,3.6.1
29400,3.6.1.66,3.6.1,3.6.1;3.1.3;3.1.4;2.6.99,6.2.1.28|6.2.1.7;6.3.1.15;6.2.1.3|6.2.1.42;6.2.1|6.2.1.-|6.2.1.12;6.2.1.-|6.2.1.40;6.2.1.8,3.6.1,3.6.1;2.7.7;3.6.5;2.7.4;6.5.1,3.6.1,3.6.1
29400,3.6.1.66,3.6.1,3.6.1;3.1.3;3.1.4;2.6.99,6.2.1.28|6.2.1.7;6.3.1.15;6.2.1.3|6.2.1.42;6.2.1|6.2.1.-|6.2.1.12;6.2.1.-|6.2.1.40;6.2.1.8,3.6.1,3.6.1;2.7.7;3.6.5;2.7.4;6.5.1,3.6.1,3.6.1
29564,6.3.2.45,6.3.2,2.3.1;2.8.3;2.3.2;2.3.3,6.3.2.-|6.3.2.45;6.3.2.8,2.4.1,5.1.1;6.3.2;5.4.3;4.3.2;3.5.2,6.3.2,6.3.2
29768,7.4.2.11,7.4.2,3.6.5;3.6.4;5.6.2;3.6.1,6.3.1.2,7.2.2,3.6.1;3.6.5;3.6.4;5.6.2;6.3.5,3.6.5,3.6.1|6.3.1|7.2.2|7.4.2
29812,7.6.2.15,7.6.2,1.16.99;7.2.2;7.5.2;7.1.2,2.7.1.89;6.3.2.3;6.4.1.8;6.3.2.2|6.3.2.3,7.2.2,3.6.1;3.6.5;3.6.4;5.6.2;6.3.5,7.2.2,6.3.2
29900,7.5.2.10,7.6.2,1.16.99;7.1.2;7.5.2;7.2.2,6.3.4.13;6.3.3.1,7.2.2,3.6.1;3.6.5;3.6.4;5.6.2;6.3.5,7.2.2,3.6.1|6.3.4|7.2.2|7.6.2
29900,7.5.2.10,7.6.2,1.16.99;7.1.2;7.5.2;7.2.2,6.3.4.13;6.3.3.1,7.2.2,3.6.1;3.6.5;3.6.4;5.6.2;6.3.5,7.2.2,3.6.1|6.3.4|7.2.2|7.6.2
30120,3.1.2.21,3.1.2,3.1.2;2.3.3;3.13.1;2.3.2,6.2.1.2|6.2.1.3;2.3.1.301;2.3.3.20;3.1.2|3.1.2.2|3.1.2.20,3.1.2;2.3.1,3.1.2;1.2.1;6.2.1;2.3.3;2.3.1,3.1.2,3.1.2
30176,1.3.5.5,3.1.1,5.3.2;1.1.5;5.5.1;5.3.3,1.3.5.5;1.6.5.2,1.10.3,1.10.3;1.3.5;1.3.99;5.3.3;1.17.5,1.10.3,1.10.3
30228,1.8.2.4,2.1.1,1.16.2;1.8.2;1.97.1;1.12.98,1.8.5.3;1.14.13.245;1.14.13.-|1.14.13.148|1.14.13.M46;1.8.2.4;1.13.11.18;4.4.1.4;1.16.9.1;7.2.1.3;1.8.4.2;1.13.11.55;4.1.1.12|4.4.1.1;1.13.11.91;1.13.11.20;1.10.3.15;1.14.14.43|1.14.14.45;1.14.14.45;1.8.98.3;1.14.13.8;1.14.13|1.14.13.92;1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13,5.1.1,1.14.19;1.8.2;1.16.3;1.14.18;3.6.1,1.8.2,1.14.13
30352,1.14.13.130,1.14.13,1.14.13;1.14.14;1.14.19;1.14.99,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.10;1.14.13.223;1.14.13.69;1.14.13.25;1.14.13.87;1.14.13.113;1.14.13.26;1.11.1.1|1.14.12.17,1.14.13,1.14.13;1.17.1;1.6.3;1.14.19;1.14.12,1.14.13,1.14.13
30460,4.1.99.16,2.5.1,4.1.2;4.1.3;2.2.1;5.5.1,4.1.99.16;4.2.3.22;1.14.14.148;1.14.14.141;1.13.12.16;4.1.2.46|4.1.2.47;1.1.1.-|1.1.1.1|1.1.1.184|1.1.1.2|1.1.1.M22,5.5.1,5.5.1;4.1.99;4.2.1;5.3.3;4.1.3,5.5.1,5.5.1
30632,2.4.1.264,2.4.1,3.2.1;2.7.7;3.1.1;2.7.8,2.4.1.264;2.4.1.305;2.4.1.343;2.4.1.303;2.4.1.304;2.4.1.122|2.4.1.307;2.4.1.356;2.4.1.309;2.4.1.180;2.4.1.306;2.4.1.187;2.4.1.287;2.4.1.-|2.4.1.291;2.4.1.-|2.4.1.292;2.4.1.-|2.4.1.293;2.4.1.227,2.4.1,2.4.1;2.4.2;2.7.7;2.7.8;3.6.1,2.4.1,2.4.1
30664,5.5.1.31,5.5.1,5.4.99;5.5.1;4.1.2;4.1.3,5.5.1.31;5.5.1.32;1.14.20.14;5.5.1.33;2.5.1.146;2.9.1.3;1.1.1.71;1.3.1.101;1.2.1.5;4.2.3.160;3.1.7.4;4.2.3.80;4.2.3.204;5.4.99.17;4.2.3.158,5.5.1,5.5.1;5.3.3;4.2.1;5.4.99;1.3.1,5.5.1,5.5.1
30912,3.5.1.109,3.5.1,3.5.1;3.4.13;3.5.3;3.4.19,3.5.1.23;2.3.1.24;3.1.1.5,3.5.1,3.5.1;4.2.1;3.2.1;2.3.1;1.2.1,3.5.1,3.5.1
30916,3.5.1.109,3.5.1,3.5.1;3.4.13;3.5.3;3.5.2,3.5.1.23;3.1.1.26;1.14.19.17;3.1.1.1,3.5.1,3.5.1;4.2.1;3.5.2;3.1.1;3.2.1,3.5.1,3.5.1
31012,5.4.99.38,5.4.99,5.4.99;5.5.1;3.3.2;5.3.99,5.4.99.54;5.4.99.48;5.4.99.57;5.4.99.49;5.4.99.56;5.4.99.47;5.4.99.33;5.4.99.34;5.4.99.39;5.4.99.35;5.4.99.32;5.4.99.53;5.4.99.41;5.4.99.40;5.4.99.36;5.4.99.31;5.4.99.7;4.2.1.124;4.2.1.125;5.4.99.51;5.4.99.50;5.4.99.65;1.14.14.17;1.3.1.96|2.5.1.21;5.4.99.17,5.5.1,5.4.99;5.5.1;4.2.1;5.4.4;3.3.2,5.4.99,5.4.99
31312,2.4.1.266,2.4.1,2.8.2;2.7.1;1.23.1;2.4.99,2.4.1.217;2.4.1.-|2.4.1.266;2.4.1.268;2.4.1.213;2.4.1.347;2.4.1.269;2.4.1.342;2.4.1.245;2.4.1.13;2.4.1.36;2.4.1.21,2.4.1,2.4.1;2.4.2;2.7.7;2.7.1;2.7.4,2.4.1,2.4.1
31344,3.1.3.85,3.1.3,3.1.3;3.1.7;2.6.99;3.6.1,3.1.3.70;4.2.3.152;2.4.1.281;4.1.99.24;4.1.99.25;2.6.99.2,3.1.3,3.1.3;3.6.1;3.6.5;4.2.3;3.6.4,3.1.3,3.1.3
31432,4.2.3.83,4.2.3,3.3.2;5.5.1;2.5.1;4.2.3,4.2.3.-|4.2.3.129;4.2.3.68;4.2.3.90;4.2.3.181;4.2.3.204;4.2.3.62;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.198|4.2.3.66;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.197;2.5.1.87;4.2.3.21;4.2.3|4.2.3.-|4.2.3.56;4.2.3.7;4.2.3.96;4.2.3.82;4.2.3.22;4.2.3.87;4.2.3.55;4.2.3.169;4.2.3.136;4.2.3.172;4.2.3.69;4.2.3.79;4.2.3.81;4.2.3.54;4.2.3.160;4.2.3.6;4.2.3.86;4.2.3.73;4.2.3.74;4.2.3.24;4.2.3.123;4.2.3.-|4.2.3.128,4.2.3,4.2.3;2.5.1;5.5.1;3.1.7;5.4.99,4.2.3,4.2.3
31436,4.2.3.82,4.2.3,2.5.1;3.1.1;4.2.3;5.5.1,4.2.3.82;4.2.3.50;4.2.3.54;4.2.3.81;4.2.3.80;4.2.3.160;4.2.3.68;4.2.3.96;4.2.3.70;4.2.3.197;4.2.3.204;4.2.3.7;4.2.3.-|4.2.3.129;4.2.3.169;4.2.3.74;4.2.3.133;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.79;2.5.1.87;4.2.3.22;4.2.3.136;4.2.3.157;4.2.3.163;4.2.3.90;4.2.3.24;4.2.3.181;4.2.3.62;4.2.3.87;4.2.3.172;4.2.3.67;4.2.3.39;4.2.3.184;4.2.3.65;4.2.3.198|4.2.3.66;4.2.3.55;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.98;4.2.3.86;4.2.3.76;4.2.3.21;4.2.3.135,4.2.3,4.2.3;2.5.1;5.5.1;3.1.7;5.4.99,4.2.3,4.2.3
31468,2.4.1.271,2.4.1,2.8.2;2.4.99;3.1.1;2.7.7,2.4.1.271;2.4.1|2.4.1.-|2.4.1.298;2.4.1.136;2.4.1.-|2.4.1.330;2.4.1.263;2.4.1.120|2.4.1.126;2.4.1.177;2.4.1.276;2.4.1.121;2.4.1.238;2.4.1.239;2.4.1.91;2.4.1.234;2.4.1.237;2.4.1.115;2.4.1.294;2.4.1|2.4.1.297;2.4.1.185;2.4.1.241;2.4.1.35;2.4.1.-|2.4.1.286;2.4.1.357;2.4.1.310;2.4.1.13|2.4.1.14,2.4.1,2.4.1;2.4.2;3.6.1;3.2.1;2.7.4,2.4.1,2.4.1
31472,2.4.1.271,2.4.1,2.8.2;2.4.99;3.1.1;2.4.1,2.4.1.271;2.4.1.136;2.4.1|2.4.1.-|2.4.1.298;2.4.1.263;2.4.1.120|2.4.1.126;2.4.1.177;2.4.1.121;2.4.1.238;2.4.1.91;2.4.1.237;2.4.1.115;2.4.1.294;2.4.1.310;2.4.1.-|2.4.1.330;2.4.1.-|2.4.1.286;2.4.1.35;2.4.1.357;2.4.1.234;2.4.1.276;2.4.1.239;2.4.1.13|2.4.1.14;2.4.1|2.4.1.297;2.4.1.365|2.4.1.du;2.4.1.309;2.4.1.241,2.4.1,2.4.1;2.4.2;3.6.1;3.2.1;2.7.4,2.4.1,2.4.1
31676,1.1.1.317,1.1.1,2.4.1;1.2.1;1.3.1;1.1.1,1.1.1.317;1.6.3.2;1.12.1.3|1.12.1.5;1.8.1.9;1.14.13.240;1.3.1.36;1.5.1.40;1.1.1.318;1.1.1.170;1.14.13.54;1.1.1.413;1.1.1.218;1.1.1.417;1.8.1.15|1.8.1.9;1.3.1.20,1.3.1;1.1.1,1.1.1;1.2.1;1.17.1;1.3.1;1.5.1,1.1.1,1.1.1
31824,4.2.3.91,4.2.3,4.2.3;3.3.2;2.5.1;5.5.1,4.2.3.170;4.2.3.-|4.2.3.128;4.2.3.184;4.2.3.39;4.2.3.96;4.2.3.133;4.2.3.171;4.2.3.7;4.2.3.197;4.2.3.157;4.2.3.70;4.2.3.204;4.2.3.74;4.2.3.62;4.2.3.172;4.2.3.80;4.2.3.64;4.2.3.136;4.2.3.67;4.2.3.68;4.2.3.98;4.2.3.160;4.2.3.146;4.2.3.24;4.2.3.165;4.2.3.87;4.2.3.76;4.2.3.158;4.2.3.79;4.1.99.16|4.2.3.-|4.2.3.22;4.2.3.88;4.2.3.-|4.2.3.162;4.2.3.169;4.2.3.82;4.2.3|4.2.3.-|4.2.3.56;4.2.3.176;4.2.3.42;4.2.3.182;4.2.3.191;4.2.3.173;4.2.3.73;4.2.3.135;4.2.3.181;3.1.7.4;4.2.3.198|4.2.3.66;4.2.3.-|4.2.3.126;4.2.3.50;4.2.3.179;4.2.3.6;4.2.3.161;4.2.3.195;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.21;4.2.3.101|4.2.3.102;2.5.1.86;4.2.3.90;4.2.3.81;4.2.3.-|4.2.3.104,4.2.3,4.2.3;5.5.1;3.1.7;4.2.1;2.5.1,4.2.3,4.2.3
31828,4.2.3.92,4.2.3,4.2.3;2.5.1;3.1.1;3.1.7,4.2.3.-|4.2.3.126;4.2.3.62;4.2.3.-|4.2.3.129;4.2.3.-|4.2.3.162;4.2.3.24;4.2.3.93;4.2.3.172;4.2.3|4.2.3.-|4.2.3.56;4.2.3.64;4.2.3.98;4.2.3.7;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.96;2.5.1.87;4.2.3.165;4.2.3.204;4.2.3.6;4.2.3.67;4.2.3.-|4.2.3.128;4.2.3.68;4.2.3.198|4.2.3.66;4.2.3.160;4.2.3.136;4.2.3.87;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.161;4.2.3.197;4.2.3.74;4.2.3.21;4.2.3.181;2.5.1.86;4.2.3.163;4.2.3.69;4.2.3.133,4.2.3,4.2.3;2.5.1;5.5.1;3.1.7;5.4.99,4.2.3,4.2.3
31848,5.4.99.46,5.4.99,3.3.2;2.3.1;5.4.99;5.5.1,5.4.99.50;5.4.99.51;5.4.99.57;5.4.99.55;5.4.99.39;5.4.99.34;5.4.99.40;5.4.99.49;5.4.99.41;5.4.99.35;5.4.99.52;5.4.99.32;5.4.99.36;5.4.99.33;4.2.1.125;5.4.99.47;5.4.99.7;5.4.99.48;5.4.99.56;4.2.1.124;5.4.99.31;5.4.99.53;5.4.99.17;1.14.14.17;4.2.1.123;5.4.99.37;5.4.99.65;4.2.1.-|4.2.1.137;1.3.1.96|2.5.1.21,5.4.99,5.4.99;4.2.1;5.5.1;4.1.2;5.4.4,5.4.99,5.4.99
31908,2.1.1.128,2.1.1,2.1.1;2.5.1;1.3.7;1.3.8,2.1.1.128;2.1.1.6;2.1.1.42;2.1.1.68;2.1.1.267;2.1.1.336;2.1.1.116;2.1.1.104;2.1.1.-|2.1.1.291;2.1.1.65;2.1.1.132;2.1.1.-|2.1.1.338;2.1.1.114;2.1.1.222,2.1.1,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98,2.1.1,2.1.1
31996,4.2.3.101,4.2.3,5.5.1;3.3.2;2.5.1;2.3.1,4.2.3.101|4.2.3.102;4.2.3.81;4.2.3.54;4.2.3.79;4.2.3.7;4.2.3.160;4.2.3.204;4.2.3.65;4.2.3.133;4.2.3.80;2.5.1|2.5.1.31|2.5.1.M1;4.2.3.55;2.5.1.88;2.5.1.87;4.2.3.21;4.2.3.22;4.2.3.67;4.2.3.24;4.2.3.136;4.2.3.73;4.2.3.90;4.2.3.62;4.2.3.197;4.2.3.68;4.2.3.169;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.82;4.2.3.-|4.2.3.129;4.2.3.198;4.2.3.87;4.2.3.181;4.2.3.96;4.2.3.76;4.2.3.-|4.2.3.104;4.2.3.-|4.2.3.162;4.2.3.123;4.2.3.157,4.2.3,4.2.3;2.5.1;3.1.7;5.5.1;5.4.99,4.2.3,4.2.3
32092,2.4.1.278,2.4.1,3.1.1;2.4.1;2.4.99;2.8.2,2.4.1.277;2.4.1.-|2.4.1.289;2.4.1.317;2.4.1.-|2.4.1.328;2.4.1.331;2.4.1.325;2.4.1.316;2.4.1.-|2.4.1.326;2.4.1.-|2.4.1.327;2.4.1.302;2.4.1.322;2.4.1.311;2.4.1.-|2.4.1.318;2.4.1.13;2.4.1.273;2.4.2.27;2.4.1.87;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.364;2.4.1.-|2.4.1.301;2.4.1.173;2.4.1.38|2.4.1.90,2.4.1,2.4.1;2.4.2;2.7.7;3.6.1;2.7.4,2.4.1,2.4.1
32128,1.14.11.56,1.14.11,1.14.11;1.14.20;2.1.3;1.13.12,1.14.11|1.14.11.2|1.14.11.57;1.14.11.28;1.14.11.67;1.14.11.27;1.14.11.66;1.14.11.68;1.14.11.69;1.14.11.65;1.14.11.1;1.14.11.33;1.14.11.51,1.14.11,1.14.11;2.6.1;1.14.20;1.13.11;1.13.12,1.14.11,1.14.11
32140,6.2.1.76,6.2.1,6.2.1;2.7.1;6.3.2;2.3.2,6.2.1.16;6.2.1.2|6.2.1.30;6.2.1.1,6.2.1,6.2.1;2.3.1;2.7.7;2.7.4;1.2.1,6.2.1,6.2.1
32172,1.14.13.149,1.14.13,4.2.1;1.14.13;1.14.15;4.1.99,1.6.3.2;1.1.1.330|1.1.1.36;1.3.1.93;1.3.1.38;1.3.1.8;1.3.1.34;1.3.1.124;1.2.1.50;1.2.1.84;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.13;1.3.1,1.14.13;1.3.1;1.14.12;1.14.19;1.6.3,1.14.13,1.14.13
32204,4.2.1.88,4.2.1,4.3.1;4.2.1;4.1.2;2.1.2,2.1.1.248;1.4.9.1;1.4.3.4;3.5.1.3;1.4.3.-|1.4.3.24;1.1.1.1|1.1.1.90,5.3.99,4.2.1;4.1.2;5.4.99;4.3.1;1.5.3,4.2.1,4.2.1
32268,2.6.1.96,2.6.1,2.6.1;5.4.3;2.2.1;5.3.3,2.6.1.13;2.6.1.7;2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.39;2.6.1.4|2.6.1.44|2.6.1.7;2.6.1.35;2.6.1.112;1.4.3.19|1.4.3.2|1.4.3.3,,2.6.1;2.1.4;4.1.3;1.4.3;2.1.2,2.6.1,2.6.1
32300,2.5.1.21,2.5.1,2.7.7;2.5.1;1.3.7;1.20.99,2.5.1.21;2.5.1.148;1.3.1.96|2.5.1.21;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,,2.5.1;1.3.1;1.1.1;2.7.7;1.2.1,2.5.1,2.5.1
32416,1.1.1.296,1.1.1,2.4.1;2.4.2;2.5.1;5.5.1,1.1.1.71;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.1.1,1.1.1;1.3.1;1.4.1;1.17.1;1.12.1,1.1.1,1.1.1
32432,1.14.13.105,1.14.13,1.14.19;1.14.14;1.14.13;1.14.12,1.14.13.105;1.14.13.225|1.6.3.1;1.6.3.2;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3,1.3.1;1.14.13,1.14.13;1.6.3;1.1.1;1.14.19;1.17.1,1.14.13,1.14.13
32532,2.4.1.281,2.4.1,2.4.1;2.4.2;3.1.1;2.8.3,2.4.1.20;2.4.1.281;2.4.1.8;2.4.1.320;2.4.1.279;2.4.1.31;2.4.1.339;2.4.1.230;2.4.1.64;2.4.1.231;2.4.1.321;2.4.1.1;2.4.1.7;2.4.1.329;2.4.1.25;3.1.3.10;2.4.1.282;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.247;2.3.1.15|2.3.1.51|2.4.1.46|3.1.3.4,2.4.1,2.4.1;2.7.7;2.7.4;3.1.3;2.4.2,2.4.1,2.4.1
32556,4.2.3.112,4.2.3,4.2.3;2.5.1;3.1.1;1.14.13,4.2.3.108|4.2.3.111;4.2.3.120;4.2.3.115;4.2.3.51;4.2.3.117;4.2.3.105;4.2.3.204;4.2.3.68;4.2.3.116;4.2.3.114;4.2.3.6;4.2.3.197;4.2.3.149;4.2.3.187;4.2.3.174;4.2.3.136;4.2.3.110;4.2.3.62;4.2.3.10;4.2.3.52;4.2.3.69;4.2.3.22;4.2.3|4.2.3.-|4.2.3.56;4.2.3.-|4.2.3.129;4.2.3.169;4.2.3.11;4.2.3.82;4.2.3.55;4.2.3.96;4.2.3.164|4.2.3.ek;4.2.3.199;2.5.1.86;4.2.3.98;4.2.3.17;4.2.3.7;4.2.3.64;4.2.3.-|4.2.3.104,4.2.3,4.2.3;2.5.1;3.1.7;5.5.1;4.2.1,4.2.3,4.2.3
