reaction,left_comp,right_comp,left_smiles,right_smiles
R10955,dTDP-L-rhamnose // 8-Demethyltetracenomycin C,dTDP // 8-Demethyl-8-alpha-L-rhamnosyltetracenomycin C,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)O.CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)[C@@]4(C(=O)C=C([C@H]([C@@]4(C3=O)O)O)OC)O)O)C(=O)OC,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC3=CC4=C(C(=C3C(=C2C(=O)OC)C)O)C(=O)[C@@]5(C(=O)C=C([C@H]([C@@]5(C4=O)O)O)OC)O)O)O)O
R12148,ATP // Medium-chain fatty acid // Acyl-carrier protein,AMP // Diphosphate // Medium-chain acyl-[acyl-carrier protein],C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.*CCC(=O)O.*S,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.OP(=O)(O)OP(=O)(O)O.*CCC(=O)S*
R02762,2-Hydroxymuconate semialdehyde // NAD// // H2O,2-Hydroxymuconate // NADH // H//,C(=C/C(=O)C(=O)O)\C=C\O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.O,C(=C\C(=O)O)\C=C(/C(=O)O)\O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R07688,"Anthracene-9,10-dihydrodiol","9,10-Dihydroxyanthracene // 2 H//",OC1c2ccccc2C(O)c2ccccc21,Oc1c2ccccc2c(O)c2ccccc12.[H+]
R06412,"trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA // H2O","3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA",C=C(C/C=C(\C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(C)C.O,C=C(CC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(C)C
R02908,Serotonin // H2O // Oxygen,5-Hydroxyindoleacetaldehyde // Ammonia // Hydrogen peroxide,C1=CC2=C(C=C1O)C(=CN2)CCN.O.O=O,C1=CC2=C(C=C1O)C(=CN2)CC=O.N.OO
R09810,"(9Z,12Z,15Z)-Octadecatrienoic acid // Oxygen","(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate",CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O.O=O,CC/C=C\C/C=C\C=C\[C@@H](CCCCCCCC(=O)O)OO
R04470,Digalactosyl-diacylglycerol // H2O,"1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol // D-Galactose",*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(*)=O.O,*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(*)=O.C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O
R06349,Gibberellin A9,"2,3-Dehydro-gibberellin A9",C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CCC[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC=C[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
R08522,"[Thyroglobulin]-3,5-diiodo-L-tyrosine // [Thyroglobulin]-3-iodo-L-tyrosine // Hydrogen peroxide",Thyroglobulin triiodothyronine // Thyroglobulin dehydroalanine // 2 H2O,C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=CC=CC=C5NC6=CC=CC=C46.C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O.OO,CC1=C(C=CC(=N1)Br)C=O.C1CSC[C@@H](C(=O)N1)N.O
R10098,3-O-alpha-D-Glucopyranosyl-L-rhamnopyranose // Orthophosphate,L-Rhamnose // beta-D-Glucose 1-phosphate,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O.OP(=O)(O)O,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OP(=O)(O)O)O)O)O)O
R00126,ADP // ATP,"Orthophosphate // P1,P4-Bis(5'-adenosyl)tetraphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,OP(=O)(O)O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
R08324,Valproic acid,2-n-Propyl-4-pentenoic acid,CCCC(CCC)C(=O)O,C=CCC(CCC)C(=O)O
R11945,Ubiquinone // NADH // H// // 4 H//,Ubiquinol // NAD// // 4 H//,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CCC=C(C)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].[H+],COc1c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c(O)c1OC.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.[H+]
R03407,Androstenediol // NADP//,Dehydroepiandrosterone // NADPH // H//,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C4[C@@]3(CC[C@@H](C4)O)C.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R13043,2 Glutathione // 12(S)-HPETE,Glutathione disulfide // 12(S)-HETE // H2O,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N.CCCCC/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO,C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N.CCCCC/C=C\C[C@H](O)/C=C/C=C\C/C=C\CCCC(=O)O.O
R07924,Albireodelphin,Gentiodelphin,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](Oc2cc(O)cc3[o+]c(-c4cc(O)c(O)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c4)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc23)[C@H](O)[C@@H](O)[C@@H]1O,C1=CC(=C(C=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=CC(=C3O)O)C4=C(C=C5C(=CC(=CC5=[O+]4)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COC(=O)/C=C/C7=CC(=C(C=C7)O)O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)O)O
R02409,L-Cystine // Sulfate,S-Sulfo-L-cysteine // L-Cysteine,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N.OS(=O)(=O)O,C([C@@H](C(=O)O)N)SS(=O)(=O)O.C([C@@H](C(=O)O)N)S
R06571,Caffeic aldehyde // NADPH // H//,Caffeyl alcohol // NADP//,O=C/C=C/c1ccc(O)c(O)c1.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],OC/C=C/c1ccc(O)c(O)c1.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
R07178,Violaxanthin // Ascorbate,Antheraxanthin // Dehydroascorbate // H2O,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\[C@@]12O[C@@]1(C[C@H](CC2(C)C)O)C)/C)/C)/C=C/C=C(/C=C/[C@@]34O[C@@]3(C[C@H](CC4(C)C)O)C)\C.C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C.C([C@@H]([C@@H]1C(=O)C(=O)C(=O)O1)O)O.O
R03716,Chlordecone alcohol // NADP//,Chlordecone // NADPH // H//,C1(C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R12924,"N(delta),N'(omega)-Dihydroxy-N(omega)-methyl-L-arginine // Oxygen",N(delta)-Hydroxy-N(omega)-methyl-N(omega)-nitroso-L-citrulline // H2O,CN=C(NO)N(CCC[C@@H](C(=O)O)N)O.O=O,CN(C(=O)N(CCC[C@@H](C(=O)O)N)O)N=O.O
R03114,(-)-trans-Carveol // NADP//,(-)-Carvone // NADPH // H//,CC1=CC[C@H](C[C@@H]1O)C(=C)C.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,CC1=CC[C@H](CC1=O)C(=C)C.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R03054,Cinnamaldehyde // NADPH // H//,Cinnamyl alcohol // NADP//,C1=CC=C(C=C1)/C=C/C=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],C1=CC=C(C=C1)/C=C/CO.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
R10573,dTDP-6-deoxy-D-allose // NADP//,dTDP-4-oxo-6-deoxy-D-allose // NADPH // H//,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R05440,Ethylbenzene // Oxygen // NADH // H//,"cis-1,2-Dihydro-3-ethylcatechol // NAD//",CCC1=CC=CC=C1.O=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],CCC1=CC=C[C@@H]([C@@H]1O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
R02618,3-Sulfino-L-alanine // NAD// // H2O,3-Sulfinylpyruvate // Ammonia // NADH // H//,C([C@@H](C(=O)O)N)S(=O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.O,C(C(=O)C(=O)O)S(=O)O.N.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R07952,"(3R,6Z,9Z,12Z,15Z,18Z)-3-Hydroxytetracosapentaenoyl-CoA // NAD//","(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapentaenoyl-CoA // NADH // H//",CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R01884,Creatinine // H2O,Creatine,CN1CC(=O)N=C1N.O,CN(CC(=O)O)C(=N)N
R06847,Shikimate // NAD//,3-Dehydroshikimate // NADH // H//,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,C1[C@H]([C@@H](C(=O)C=C1C(=O)O)O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]
R00919,Propanoyl-CoA // NADP//,Propenoyl-CoA // NADPH // H//,CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C=C)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]
R00665,L-Citrulline // H2O,L-Ornithine // CO2 // Ammonia,C(C[C@@H](C(=O)O)N)CNC(=O)N.O,C(C[C@@H](C(=O)O)N)CN.C(=O)=O.N
R12292,G13087 // UDP-N-acetyl-D-galactosamine,O-mannose core M3 // UDP,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)F)F.C1=CC2=C(C=C1C(F)(F)F)C(=NO2)N,CCCCCOC1=C(C=C(C=C1)C2C(=O)NC(=O)S2)OCC.C1=C(C(=CN=C1Br)Br)N.Cl
R00418,UDP-N-acetyl-alpha-D-glucosamine,UDP-N-acetyl-D-galactosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
R12755,"ATP // 1,6-Anhydro-N-acetyl-beta-muramate // H2O",ADP // N-Acetylmuramic acid 6-phosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C[C@H](C(=O)O)O[C@@H]1[C@H]([C@@H]2OC[C@H]([C@H]1O)O2)NC(=O)C.O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O
R05227,"Hydrogenobyrinate a,c diamide // Cobalt ion // ATP // H2O","Cob(II)yrinate a,c diamide // Orthophosphate // ADP // H//",C/C/1=C/2\[C@@]([C@@H](/C(=C/C3=N/C(=C(\C4=NC([C@@H]([C@@]4(C)CCC(=O)O)CC(=O)O)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)O)(C)CC(=O)N)C)/C)/[C@H](C3(C)C)CCC(=O)O)/N2)CCC(=O)O)(C)CC(=O)N.[Co+2].C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.O,C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)([C@H]3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)O)(C)C)CCC(=O)O)/C)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)N)CCC(=O)O.[Co+2].OP(=O)(O)O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.[H+]
R08217,7-Mercaptoheptanoylthreonine // ATP,Coenzyme B // ADP,C[C@@H](O)[C@H](NC(=O)CCCCCCS)C(=O)O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,C[C@@H](OP(=O)(O)O)[C@H](NC(=O)CCCCCCS)C(=O)O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N
R02167,D-Mannitol 1-phosphate // H2O,Mannitol // Orthophosphate,C([C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)O.O,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O.OP(=O)(O)O
R07404,ATP // Aminoimidazole ribotide // HCO3-,ADP // Orthophosphate // 5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C1=C(N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N.C(=O)(O)[O-],C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.OP(=O)(O)O.O=C(O)Nc1cncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
R10452,S-Adenosyl-L-methionine // Indole-3-acetate,S-Adenosyl-L-homocysteine // Methyl (indol-3-yl)acetate,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.C1=CC=C2C(=C1)C(=CN2)CC(=O)O,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N.COC(=O)CC1=CNC2=CC=CC=C21
R10389,Nitroalkane // H2O // Oxygen,Ketone // Nitrite // Hydrogen peroxide,*[N+](=O)[O-].O.O=O,*C(*)=O.N(=O)O.OO
R04372,"D-myo-Inositol 3,4-bisphosphate // H2O",1D-myo-Inositol 3-phosphate // Orthophosphate,[C@@H]1([C@@H]([C@@H]([C@@H]([C@H]([C@@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O)O.O,[C@H]1([C@@H](C([C@H]([C@@H](C1O)O)O)OP(=O)(O)O)O)O.OP(=O)(O)O
R05141,Celloheptaose // H2O,Cellohexaose // D-Glucose,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H]([C@@H]([C@H]7O)O)O)CO)CO)CO)CO)CO)CO)O)O)O)O.O,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@H]([C@@H]([C@H]6O)O)O)CO)CO)CO)CO)CO)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O
R12634,"1,2-beta-D-Glucan // H2O","Sophorose // 1,2-beta-D-Glucan",*O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1*.O,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O.*O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1*
R06893,4-Hydroxyphenyl acetate // H2O,Hydroquinone // Acetate,CC(=O)Oc1ccc(O)cc1.O,C1=CC(=CC=C1O)O.CC(=O)O
