reaction_id,SelenzymeRF,BEC-Pred,BridgIT,Theia,E-zyme1,E-zyme2,SIMMER,EC Number
326,3.2.1.85;3.2.1.74;3.2.1.122;2.4.1.22;3.2.1.20|3.2.1.70;3.2.1.21|3.2.1.25|3.2.1.74,3.2.1,3.2.1.85;3.1.1.93;3.2.2.11;4.3.3.5,3.2.1;2.3.1;3.7.1;3.1.1;2.4.1,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;3.2.1|2.4.1;3.2.1;3.2.1;2.4.1|3.2.1;2.4.1;3.2.1|2.4.1;2.4.1|3.2.1;2.4.1;2.4.1;2.4.1;2.4.1|3.2.1;2.4.1|3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1|3.2.1;3.2.1|2.4.1;3.2.1|2.4.1;3.2.1|2.4.1;3.2.1;2.4.1|3.2.1;3.2.1|2.4.1;2.4.1;2.4.1|3.2.1;2.4.1;3.2.1|2.4.1;3.2.1|2.4.2;2.4.1|3.2.1;3.2.1|2.4.1;3.2.1|2.4.1;3.2.1;2.4.1;2.4.1|3.2.1;2.4.1;2.4.1|3.2.1;3.2.1|2.4.1;2.4.1;2.4.1;2.4.2|2.4.1;3.2.1|2.4.2;2.4.1|3.2.1;2.4.2|2.4.1;2.4.1;2.4.1|2.4.2;2.4.1;2.4.2|2.4.1;2.4.2;2.4.2|2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1|2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1|2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1|2.4.2;2.4.1|3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1|2.4.1;2.4.1;2.4.1;2.4.2|2.4.1;2.4.1;4.2.2|2.4.1;2.4.1;2.4.1|4.2.2;2.4.1|3.2.1;2.4.1;2.4.1|3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1|2.4.1;2.4.1|3.2.1;3.2.1;2.4.1|3.2.1;3.2.1;2.4.1;2.4.1|4.2.1;2.4.1;2.4.1;2.4.1|3.2.1;3.2.1;2.4.1;2.4.1;2.4.1,3.2.1;2.4.1,3.2.1.85
327,4.4.1.37;6.3.1.14;6.3.1.5|6.3.5.1,6.1.1,,4.4.1;4.1.99;1.8.2;2.5.1;3.13.1,1.11.1|3.5.1|1.3.3;1.10.3|6.2.1|1.5.1;4.4.1|3.1.2|1.3.1;4.3.1|2.8.3|1.14.11;1.1.1|6.3.2|1.3.7;1.1.3|6.3.5;1.1.99|3.7.1;1.2.99|6.3.1;1.1.2|6.3.4;1.14.14|3.4.13;4.99.1|2.3.2;1.11.2|2.3.1;3.4.19;1.4.1;4.3.3;2.6.1;1.13.11;1.4.7;3.1.1;2.4.2;4.1.3;1.14.13;3.4.17;4.1.1;3.5.5;1.2.3;3.2.1;1.2.4;1.14.14;3.4.11;1.14.99;2.1.2;1.2.99;3.5.4;4.1.99;2.1.1,4.2.3|4.2.1|4.3.3|6.3.1|2.3.1|1.1.1|4.4.1;4.2.3|2.5.1|1.3.8|1.14.99|6.3.2|4.4.1|1.11.1;4.2.3|2.7.1|1.3.1|3.5.1|2.5.1;4.2.3|2.7.4|1.3.1|3.5.1|1.14.21;4.2.3|2.7.4|1.3.8|1.13.11;4.2.3|2.7.4|4.2.1|6.2.1;4.2.3|2.7.4|1.3.1|3.1.2;4.2.3|2.7.4|4.2.1|6.2.1;2.3.1|2.7.4|4.2.1|6.2.1|4.2.3;2.3.1|2.7.1|1.3.1|3.7.1;4.2.3|2.7.1|4.2.1|3.7.1;4.2.3|2.7.1|4.2.1|6.2.1;4.2.3|2.7.1|4.2.1|3.5.1;4.2.3|2.7.4|4.2.1|3.1.2;4.2.3|2.7.4|2.3.1|3.7.1;4.2.3|2.7.4|1.3.1|3.7.1;4.2.3|2.7.1|1.3.1|3.7.1;2.7.1|1.3.1|3.7.1;2.7.4|1.3.1|3.7.1;3.6.1|4.2.1|3.7.1;2.7.4|1.3.8;2.7.1|1.3.1;2.7.4|4.2.1;2.7.4|1.3.1;2.7.1|2.3.1;2.7.1|1.3.1;3.6.1|1.3.1;2.7.1|1.3.8;1.18.6|4.2.1;2.7.4|1.3.99;2.7.1|4.3.1;3.6.1|1.3.1;3.6.1|4.2.1;2.5.1|1.3.8;2.5.1|4.2.1;2.9.1|1.3.1;2.7.7|4.2.1;2.7.7|4.2.1;2.7.7|1.3.1;3.6.1|4.2.1;3.6.1|1.3.1;3.6.1|4.2.1;2.7.8|1.3.1;2.3.1;5.3.3;1.3.99;4.2.1;1.3.3,3.6.1,4.4.1.37
328,1.1.5.3;1.1.1.94,1.1.5,,2.3.1;5.3.3;1.3.1;3.1.1;4.2.1,1.1.1|1.10.3|4.2.1;1.1.99|1.6.5|1.13.11;1.1.3|1.10.2|2.3.1;2.3.1|1.14.18|4.3.1;1.14.13|1.1.3|1.1.1;1.1.5|1.12.5|4.5.1;1.1.-|4.3.2;1.1.2|4.1.99;1.14.11|4.2.99;5.3.3|4.2.2;1.14.-|4.2.3;1.1.98|1.14.11;1.4.3|4.1.3;1.-.-|1.14.13;1.6.5|4.3.3;1.6.99|3.5.1;1.2.1|3.5.5;4.2.1|1.3.1;1.14.15|2.2.1;1.1.9|5.4.4;1.3.1|3.5.4;1.14.12|1.13.99;5.1.3|4.1.2;1.6.1|4.1.1;1.6.3|1.2.1;6.4.1|1.11.1;5.4.99;1.11.1;4.1.1,2.3.1|1.1.1|1.10.9|4.2.3;2.5.1|1.1.1|1.8.5|4.2.3;2.5.1|1.1.1|1.1.5|4.2.3;4.2.3|1.1.1|1.10.3;4.2.3|5.3.1|1.10.9|4.3.3;4.3.3|1.1.1|1.14.13|4.2.3;4.2.3|1.1.1|1.14.18;4.2.3|1.1.1|1.3.1;4.2.3|1.1.1|2.1.1|2.5.1;4.2.3|1.14.13;4.2.3|1.14.18|2.5.1;4.2.3|1.3.1;4.2.3|4.2.1;4.2.3|4.2.1;4.2.3|1.3.1;4.2.3|1.14.18;4.2.3|1.3.1;4.2.3|1.3.1;4.2.3|5.3.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.3.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;1.3.1;2.5.1;4.2.3;3.5.99,,1.1.5.3
329,4.1.1.22|4.1.1.28;4.1.1.11|4.1.1.15,4.1.1,,4.1.1;6.3.2;2.3.1;2.7.11;3.4.13,4.1.1|1.1.1;6.4.1|1.1.99;2.1.3|1.1.3;1.3.8|2.3.1;1.1.1|1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.3;1.6.1;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,4.1.1;4.1.1|1.11.1;4.1.1|1.14.13;4.1.1;4.1.1|1.13.12;4.1.1|1.14.13;4.1.1;1.14.13;1.14.13,4.1.1,4.1.1.22
33,2.6.1.-|2.6.1.110;2.6.1.-|2.6.1.106;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;2.6.1.90;2.6.1.92;2.6.1.34|2.6.1.91;2.6.1.102;2.6.1.98;1.4.7.1;2.6.1.107|2.6.1.57;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,2.6.1,,2.6.1;2.3.1;4.2.1;5.1.3;1.1.1,2.6.1;1.4.3;1.4.1;1.4.7|1.4.9;1.4.9|1.4.99;1.4.99|1.4.7;1.4.2;4.1.1|4.3.1;1.13.12;1.14.11|4.1.1;2.-.-|1.14.11;2.4.2|2.-.-;4.3.1|2.4.2;1.4.5,2.6.1|4.2.3|3.1.2;2.6.1|3.1.1|1.4.1;2.6.1|3.1.2|3.1.1;2.6.1|3.7.1|3.1.1;4.3.1|3.1.1|4.2.3|1.5.1;2.6.1|1.1.3|3.7.1|4.4.1;2.6.1|3.1.1|1.4.3;2.6.1|3.1.1|1.4.3;1.17.1|3.1.1|1.4.1;2.6.1|3.1.1|1.1.3|1.5.1;3.1.1|1.4.1;3.1.1|3.7.1|4.4.1;3.1.1|4.4.1;3.1.1|2.6.1;3.1.1|2.6.1;1.2.1|1.4.3;3.1.1|1.4.3;3.1.1|2.6.1;1.4.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1.110
330,4.2.3.34;4.2.3.31;4.2.3.196|4.2.3.fr;4.2.3.42;4.2.3.33;4.2.3.185;4.2.3.-|4.2.3.131;4.2.3.19;4.2.3|4.2.3.32;4.2.3.28;4.2.3.45;4.2.3.18;4.2.3.44;4.2.3.35;4.2.3.183;4.2.3.193;4.2.3.99;4.2.3.30;4.2.3.18|4.2.3.29;4.2.3.117;4.2.3.68;4.2.3.195;4.2.3.191;4.2.3.96;4.2.3.198|4.2.3.66;4.2.3.189;4.2.3.7;4.2.3.69;4.2.3.-|4.2.3.129;4.2.3.178;4.2.3.181;4.2.3.37;4.2.3.62;4.2.3.83;4.2.3.204;4.2.3.6;4.2.3.186;4.2.3.120;4.2.3.146;4.2.3.158;4.2.3.105;4.2.3.172;4.2.3.160;4.2.3.17;4.2.3.199;4.2.3.90;4.2.3.164|4.2.3.ek;4.2.3.21;4.2.3.74,4.2.3,2.5.1.62;2.4.1.39;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;2.5.1;4.3.2;5.5.1;4.3.1,3.1.4;6.5.1;4.6.1,4.2.3;4.2.3;4.2.3;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3|2.5.1;4.1.99|2.5.1;1.1.1|4.2.3;1.3.1|2.5.1;1.3.1|2.5.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.21;1.14.21;1.14.21;1.14.21;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.3.1;1.3.1;1.14.13;1.14.13;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.11;1.14.20;3.7.1;5.3.3;5.3.3;5.3.3;5.3.3;5.5.1;2.1.1;1.14.13;1.10.99;1.14.13;2.1.1;2.1.1;1.14.14;5.4.1;5.4.1,4.2.3,4.2.3.34
331,3.5.1.15;3.5.1.83;3.5.1.82;2.1.3.2,3.5.1,,3.5.1;3.4.17;3.1.1;3.2.1;1.14.13,3.5.1|6.3.2;2.3.1|3.5.1;6.3.2|2.3.1;6.3.1|2.3.2;6.3.4|3.4.13;2.3.2|6.3.1;6.3.5|6.3.4;2.1.2|3.4.11;3.4.13|3.4.19;2.1.3|3.4.17;3.4.11|2.1.3;3.5.4|3.1.1;3.4.19|6.2.1;1.4.1|3.4.15;4.3.3|3.5.3;6.2.1|2.3.-;1.4.7|3.4.24;1.2.99|3.4.22;3.5.5|4.3.2;3.1.1|2.7.7;4.3.2|6.1.1;3.5.3|3.1.2;4.2.1|1.2.1;4.3.1;2.6.1;2.4.2;4.1.3,3.5.1;3.5.1|2.1.3;3.5.1;3.5.1|2.3.1;3.5.1;3.5.1;6.3.2|2.3.1;6.3.2|3.5.1;3.5.1|2.3.1;6.3.2;3.4.11|3.5.1;3.5.1;6.3.2|3.5.1;3.4.11|3.5.1;6.3.2;2.3.2|6.3.2;3.4.13|3.5.1;3.4.13|3.5.1;3.4.13|3.4.11;3.4.15|6.3.2;3.4.11;2.3.2;2.3.2;2.3.2;2.3.2;2.3.2;3.5.3;3.5.1;2.3.1;2.1.2;2.1.2;3.4.13;3.4.13;3.4.13,3.5.1,3.5.1.15
332,1.14.13.-|1.14.13.240;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.14.1,1.14.13,1.14.13.110;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.10.3.1;1.14.16.4;1.14.11.20;1.14.19.19,1.14.13;1.14.14;1.14.-;1.14.15;1.-.-,1.14.13|1.3.1;1.14.14|1.3.99;1.14.11|1.5.1;1.14.15|1.3.8;1.14.16|5.3.3;1.14.-|1.3.3;1.14.99|1.14.11;1.14.18|2.3.1;1.17.1|1.1.1;1.1.1|1.3.5;1.10.99|5.2.1;1.13.11|5.3.2;1.10.3|5.3.1;1.97.1|1.3.7;3.5.3|1.4.3;1.17.99|1.5.99;1.3.99|1.14.21;1.2.1|5.1.3;1.3.7|1.5.3;1.14.20|1.10.3;4.1.99|1.6.5;3.7.1|1.3.-;1.6.6|2.5.1;1.-.-|1.1.3;1.17.7|1.6.99;1.14.12|1.5.-;1.17.3|4.1.1;1.7.3|1.4.1;1.14.17|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.1;1.10.9;1.6.3;1.3.2;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,2.5.1|4.2.3|1.-.-;4.3.2|4.2.3|1.-.-;4.3.2|4.2.3;2.5.1|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;2.5.1;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;1.14.14;1.14.14;1.14.14;4.2.3;4.2.3;1.14.13;4.1.99;1.14.12;1.14.12;4.2.3;4.2.3;1.14.12;1.14.12;1.14.12;4.2.3;1.14.12;4.2.3;1.14.12;1.14.12;4.2.3;1.14.12;4.2.3;4.3.3;1.14.12;4.2.1;1.14.12;1.14.-;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;4.2.3;4.2.3;1.14.12;1.14.12;4.2.1;4.2.1;4.2.1;4.2.1;1.14.12;4.2.3;4.2.3;4.2.3;4.1.3;1.14.14;1.14.14;1.14.12;1.14.12;1.14.12;1.14.14;1.14.12;1.14.14;1.14.12;4.2.1;4.2.1;1.14.13;4.2.1;1.14.12;1.13.11;1.-.-,1.3.1;1.14.13;1.1.1,1.14.13.240
333,4.1.1.15|4.1.1.29;4.1.1.11|4.1.1.15,4.1.1,,4.1.1;1.2.4;2.7.11;6.3.2;2.7.8,4.1.1|1.1.1;6.4.1|1.1.99;2.1.3|1.1.3;1.3.8|2.3.1;1.1.1|1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.1;1.6.3;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,4.1.1;4.1.1;4.1.1|2.3.1;4.1.1|2.3.1;4.1.1;4.1.1;1.14.13,4.1.1,4.1.1.29
334,5.1.3.-|5.1.3.29;5.1.3.-|5.1.3.32;5.1.3.3;3.2.1.40;3.2.1.38,5.1.3,3.2.1.28;3.1.1.93;3.2.2.24;4.3.3.5,5.1.3;5.3.1;3.2.1;2.7.1;2.4.1,,,5.1.3,5.1.3.29
335,1.14.14.1,1.14.13,,1.14.13;1.14.14;1.14.15;1.13.12;1.14.99,2.1.1|1.3.1;2.4.1|1.3.99;1.14.13|1.5.1;2.8.2|1.3.8;2.5.1|5.3.3;2.3.1|1.3.3;3.2.1|1.14.11;1.14.14|2.3.1;1.14.21|1.1.1;1.16.1|1.3.5;1.14.11|5.2.1;4.1.1|5.3.2;1.11.1|5.3.1;2.1.2|1.3.7;3.5.1|1.4.3;2.-.-|1.5.99;3.5.3|1.14.21;1.5.8|5.1.3;1.14.99|1.5.3;3.1.6|1.10.3;3.7.1|1.6.5;4.4.1|1.3.-;1.5.3|2.5.1;1.2.7|1.1.3;1.16.8|1.5.-;1.97.1|1.6.99;1.4.3|4.1.1;1.14.-|1.4.1;3.5.99|1.11.1;6.3.4|1.1.-;2.7.13|5.3.99;1.17.99;1.12.98;1.6.3;1.3.2;1.10.9;1.6.1;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.14.13|4.2.3|4.1.99|1.-.-;1.14.13|4.2.3|5.3.99|1.-.-;1.14.13|4.2.3|5.3.3;4.2.1|4.2.3|1.14.11;1.14.14|4.2.3|1.14.20;6.6.1|4.2.3;6.3.4|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;1.3.1|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.1.99|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.10.99;4.2.3;4.2.3;4.2.3|1.14.13;4.2.3|1.14.13;4.2.3|2.1.1;4.2.3|5.3.99;4.2.3|1.14.14;4.2.3|1.14.13;4.2.3|1.14.13;4.2.3|1.1.1;1.-.-|1.14.13;2.5.1|3.7.1;4.2.3|1.1.1;4.2.3|1.10.99;2.5.1|5.4.99;2.5.1|1.1.1;4.2.3|1.10.99;4.2.3|1.3.1;4.2.3|1.3.1;4.2.3|2.1.1;1.1.1|5.5.1;4.2.3|5.3.99;4.2.3;4.2.3;4.1.99;4.3.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;3.3.2;4.2.3;1.10.99;4.1.99;1.14.13;1.14.13;3.1.7;1.14.14;1.14.13;5.3.99;5.3.99;1.14.13;1.10.99;1.10.99,1.3.1;1.5.1;1.1.1,1.14.13.101
336,4.1.3.16|4.1.3.17|4.1.3.42;4.1.1.3|4.1.2.14|4.1.3.16;4.1.2.20;4.1.2|4.1.2.-|4.1.2.52,4.1.2,4.1.3.16;4.1.2.18;1.1.1.38;4.1.1.3;2.1.2.11;4.2.1.155;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82,4.1.3;4.1.2;1.1.99;4.2.1;1.1.3,4.1.3|4.1.2;2.3.3|4.1.3;4.2.99|2.2.1;2.3.1|4.2.1;4.1.1|2.5.1;3.3.2|1.14.99;2.4.2|4.1.1;1.13.11;2.1.2;1.11.1,4.1.1|4.1.3;4.1.3|4.1.1;4.1.3;4.1.3;4.1.3;4.1.2|4.1.3;4.1.3,,4.1.3.16
337,2.3.1|2.3.1.64;3.7.1.3;6.3.4.22;3.5.1.32;6.2.1.2|6.2.1.25|6.2.1.33;6.3.2.20;6.3.1.11;6.3.2.59;3.7.1.8;1.14.12.10;2.5.1.46,3.5.1,3.5.5.1;3.5.1.4;3.5.3.11;2.3.2.2;3.4.13.4;3.1.1.1;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.19.13;3.4.14.13;3.5.2.2;3.4.17.21;3.5.99.8;3.5.4.1;4.2.1.48;3.13.1.6;1.2.7.12;3.8.1.8;2.1.2.3;4.3.2.4,3.5.1;3.7.1;3.1.1;2.3.1;4.2.1,3.5.1;2.3.1|6.3.2;6.3.2|2.3.1;2.3.2;6.3.1|3.4.13;6.3.4|6.3.1;3.4.13|6.3.4;2.1.3|3.4.11;3.4.11|3.4.19;6.2.1|3.4.17;3.1.1;3.4.19|2.1.2;2.1.2|2.1.3;6.3.5|3.4.15;3.1.2|6.2.1;3.4.17|3.5.3;3.5.4|2.3.-;1.2.1|3.5.4;3.5.3|3.4.24;4.3.2|3.4.22;2.7.7|6.3.5;2.3.3|1.2.99;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,3.5.1;6.3.2|3.5.1;2.3.1|3.5.1;2.3.1|6.3.2;2.3.1|6.2.1;6.3.2|1.13.11;2.3.1|3.7.1;3.5.1|6.2.1;2.3.1|6.2.1;2.3.1|3.1.2;2.3.1|6.2.1;2.3.1|3.7.1;6.3.2|3.7.1;6.3.1|3.7.1;3.7.1;3.7.1;3.7.1;3.1.2;3.7.1;6.3.2;6.3.1,3.5.1,3.5.1.40
338,4.2.3.59;4.2.3.55;4.2.3.78;4.2.3.-|4.2.3.104;2.5.1.86;4.2.3.62;4.2.3.24;2.5.1|2.5.1.31|2.5.1.M1;4.2.3.6;2.5.1.88;4.2.3.181;4.2.3.81;4.2.3.54;4.2.3.76;4.2.3.87;4.2.3.37;2.5.1.87;4.2.3.142;4.2.3.65;4.2.3.40;4.2.3.22;4.2.3.67;4.2.3.204;4.2.3.80;4.2.3.160;4.2.3.7;4.2.3.73,4.2.3,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;2.5.1;4.3.2;3.1.7;2.4.2,4.2.3|3.1.4;4.1.99|6.5.1;3.1.7|4.6.1,4.2.3|2.5.1;4.2.3;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3;4.2.3|2.5.1;4.2.3;4.2.3;4.2.3;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3|1.3.1;4.2.3|2.5.1;4.2.3|2.5.1;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,4.2.3,4.2.3.59
339,3.4.17.24;3.4.17.21;6.3.2.42;6.3.2.31;6.3.2.9,3.4.13,,3.4.17;3.4.16;3.4.19;3.5.1;3.4.13,6.3.2;3.5.1;2.3.2|2.3.1;2.3.1|2.3.2;3.4.13;6.3.1;3.4.11|6.3.4;3.4.17|3.4.11;3.4.19;6.3.4|3.4.17;3.4.15|2.1.3;3.1.1;3.4.22|6.2.1;3.4.24|3.4.15;2.1.3|3.5.3;3.5.3|2.3.-;2.3.-|3.4.24;6.2.1|3.4.22;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,3.5.1|2.3.1;6.3.2|3.5.1;3.4.11|6.3.2;3.5.1;3.5.1|3.4.11;3.4.11|3.5.1;3.5.1;6.3.2;6.3.2;3.5.1|2.3.1;6.3.2|3.4.11;3.5.1|6.3.2;3.5.1;3.5.1|2.3.1;6.3.2|3.5.1;3.4.15|3.5.1;6.3.2|2.3.1;3.5.1|2.1.3;3.4.19|2.3.1;6.3.2|3.4.19;6.3.2;2.3.2|3.4.15;3.4.13|6.3.2;3.4.13|3.5.1;3.4.13|2.3.2;6.3.2|2.3.2;6.3.2|2.3.2;6.3.2|2.3.2;6.3.2|2.3.2;6.3.2|3.4.13;6.3.2|3.4.13;6.3.2|2.1.2;6.3.2|2.1.2;3.5.1|6.3.2;3.1.2|3.4.13;3.5.1|6.3.2;6.3.2;2.3.2|6.3.2;6.3.2|2.1.3;2.3.2|6.3.2;3.5.3;6.3.2;3.5.1;6.3.2;6.3.2;3.5.1;3.5.1;2.3.1;1.5.1,3.4.13,3.4.17.24
34,2.8.3.-|2.8.3.21;2.8.3.8;2.8.3.13;2.8.3.9;2.8.3.5;6.2.1.48;2.3.1.21;3.1.2.20;3.1.2.2,2.8.3,2.8.3.21;2.8.2.37;2.3.1.187,2.8.3;2.3.1;3.1.1;5.4.99;5.1.2,1.14.11|3.1.2;1.14.13|6.2.1;1.14.15|2.8.3;1.14.14|2.3.1;1.14.99|3.2.1;1.14.-;1.17.1;1.17.99;2.5.1,1.14.11|2.8.3;1.14.11|6.2.1|3.1.2;1.14.14|6.2.1|2.8.3;1.14.14|3.1.2;1.14.11|2.8.3|6.2.1;6.2.1;2.8.3;6.2.1|2.8.3;3.1.2|2.8.3;2.8.3|6.2.1;2.8.3;2.8.3;3.1.2|6.2.1;2.8.3;3.1.2|6.2.1;3.1.2|6.2.1;2.8.3;3.1.2|2.3.3;3.1.2;6.2.1|3.1.2;3.1.2|6.2.1;3.1.2|6.2.1;6.2.1|2.3.1;3.1.2;6.2.1|2.8.3;3.1.2;2.3.3|3.1.2;6.2.1|3.1.2;3.1.2|6.2.1;3.1.2|2.3.3;2.3.1|3.1.2;2.8.3|6.2.1;3.1.2|6.2.1;3.1.2|2.3.3;2.8.3|2.3.3;3.1.2|2.3.3;3.1.2;6.2.1|2.3.3;3.1.2;3.1.2;2.3.3|6.2.1;3.1.2|2.3.3;2.3.1|6.2.1;2.3.3|6.2.1;6.2.1|2.3.3;6.2.1|2.3.3;2.3.3;2.3.3;2.3.3;3.5.1;6.2.1;2.3.3;6.2.1;6.2.1;3.1.2;2.3.3;2.3.3;3.1.2;2.3.3,2.8.3,2.8.3.21
340,1.5.1.36|1.5.1.41;1.5.1.30|1.5.1.41;1.5.1.-|1.5.1.29|1.5.1.39|1.5.1.41|1.5.1.42;1.14.13|1.14.13.7|1.5.1|1.5.1.30|1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39;1.6.5.4,1.5.1,1.1.1.162;1.2.1.28;2.3.1.85;1.17.1.9;1.3.1.20;1.2.4.1;1.8.1.4;1.2.5.1;1.2.3.13;1.1.3.39,1.5.1;1.19.1;1.14.14;1.14.13;1.1.1,1.3.1;1.3.99;1.5.1;1.3.8;5.3.3;1.3.3;1.14.11;2.3.1;1.1.1;1.3.5;5.2.1;5.3.2;5.3.1;1.3.7;1.4.3;1.5.99;1.14.21;5.1.3;1.5.3;1.10.3;1.6.5;1.3.-;2.5.1;1.1.3;1.5.-;1.6.99;4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.3.2;1.10.9;1.6.1;1.6.3;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.17.3|1.-.-;1.1.1|1.-.-;3.5.4;3.5.4;3.5.4;1.17.1;6.3.5;3.5.4;6.3.5|3.5.4;3.5.4|6.3.5;1.17.1;1.1.1;1.17.3;1.17.3;1.17.3;1.14.14;6.3.4;3.5.4;3.5.4;2.5.1;3.5.4,1.3.1;1.1.1,1.5.1.41
