reaction_id,Theia,confidence,timestamp
MNXR117473,1.3.1,0.6771424,2025-05-02 10:32:37
MNXR188637,2.3.1,0.64208895,2025-05-02 10:32:37
MNXR111316,4.2.1,0.999699,2025-05-02 10:32:37
MNXR111696,6.2.1,0.9999653,2025-05-02 10:32:37
MNXR132732,1.14.12,0.9878967,2025-05-02 10:32:37
MNXR115148,2.4.1,0.999966,2025-05-02 10:32:37
MNXR193196,2.1.1,0.99999964,2025-05-02 10:32:37
MNXR133410,1.11.1,0.70736164,2025-05-02 10:32:37
MNXR126018,1.13.11,0.99916077,2025-05-02 10:32:37
MNXR178162,1.1.99,0.4845342,2025-05-02 10:32:37
MNXR184887,2.7.7,0.5143594,2025-05-02 10:32:37
MNXR145182,1.17.4,0.9435093,2025-05-02 10:32:37
MNXR108731,3.1.1,0.74559677,2025-05-02 10:32:37
MNXR115988,5.3.3,0.88986933,2025-05-02 10:32:37
MNXR169213,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR132130,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR115819,1.97.1,0.7151605,2025-05-02 10:32:37
MNXR145335,2.3.1,0.9991208,2025-05-02 10:32:37
MNXR182044,1.6.5,0.9192625,2025-05-02 10:32:37
MNXR138519,3.7.1,0.9982236,2025-05-02 10:32:37
MNXR181668,1.2.1,0.99980587,2025-05-02 10:32:37
MNXR117039,2.1.1,0.99998474,2025-05-02 10:32:37
MNXR120237,1.1.1,0.99676174,2025-05-02 10:32:37
MNXR108971,1.14.99,0.9965605,2025-05-02 10:32:37
MNXR116461,4.1.1,0.5283514,2025-05-02 10:32:37
MNXR192046,3.5.1,0.99880254,2025-05-02 10:32:37
MNXR153312,2.7.7,0.99647456,2025-05-02 10:32:37
MNXR121985,1.1.1,0.9994885,2025-05-02 10:32:37
MNXR175651,3.1.4,0.99718046,2025-05-02 10:32:37
MNXR189992,2.4.99,0.99972576,2025-05-02 10:32:37
MNXR153437,4.2.1,0.9970143,2025-05-02 10:32:37
MNXR174283,3.1.3,0.81999004,2025-05-02 10:32:37
MNXR131650,1.2.98,0.8550596,2025-05-02 10:32:37
MNXR186366,1.11.1,0.7389742,2025-05-02 10:32:37
MNXR173466,3.2.1,0.9982545,2025-05-02 10:32:37
MNXR172996,2.4.1,0.9950289,2025-05-02 10:32:37
MNXR179753,3.2.1,0.9909768,2025-05-02 10:32:37
MNXR176066,1.1.1,0.9965681,2025-05-02 10:32:37
MNXR149421,2.4.99,0.9960573,2025-05-02 10:32:37
MNXR169523,2.3.1,0.9953616,2025-05-02 10:32:37
MNXR107338,1.14.11,0.6985483,2025-05-02 10:32:37
MNXR125790,4.1.99,0.993429,2025-05-02 10:32:37
MNXR185502,1.16.1,0.99993825,2025-05-02 10:32:37
MNXR150460,2.3.1,0.9998265,2025-05-02 10:32:37
MNXR149348,2.7.1,0.9741887,2025-05-02 10:32:37
MNXR181406,1.1.1,0.9965154,2025-05-02 10:32:37
MNXR144598,1.1.5,0.9762648,2025-05-02 10:32:37
MNXR195061,2.3.1,0.68179524,2025-05-02 10:32:37
MNXR195042,2.3.1,0.9997464,2025-05-02 10:32:37
MNXR130517,2.3.1,0.9985826,2025-05-02 10:32:37
MNXR131240,2.1.1,0.9997142,2025-05-02 10:32:37
MNXR114719,2.4.2,0.99825484,2025-05-02 10:32:37
MNXR188519,2.1.1,0.9996673,2025-05-02 10:32:37
MNXR188864,1.2.1,0.9994535,2025-05-02 10:32:37
MNXR94896,4.1.1,0.99974245,2025-05-02 10:32:37
MNXR192638,2.7.7,0.6988915,2025-05-02 10:32:37
MNXR164896,3.1.4,0.9999856,2025-05-02 10:32:37
MNXR170997,1.14.99,0.82176495,2025-05-02 10:32:37
MNXR179980,4.1.2,0.9202024,2025-05-02 10:32:37
MNXR151570,1.14.13,0.94296426,2025-05-02 10:32:37
MNXR165994,5.1.3,0.56517386,2025-05-02 10:32:37
MNXR192894,2.3.2,0.9993079,2025-05-02 10:32:37
MNXR182371,1.14.13,0.9936172,2025-05-02 10:32:37
MNXR181213,1.1.1,0.9999294,2025-05-02 10:32:37
MNXR140617,1.3.99,0.9018251,2025-05-02 10:32:37
MNXR130721,2.4.1,0.99998987,2025-05-02 10:32:37
MNXR141772,3.1.1,0.61190385,2025-05-02 10:32:37
MNXR122692,2.1.1,0.999694,2025-05-02 10:32:37
MNXR192624,1.1.99,0.9998319,2025-05-02 10:32:37
MNXR117633,1.1.1,0.9988662,2025-05-02 10:32:37
MNXR188952,1.1.1,0.99892336,2025-05-02 10:32:37
MNXR131815,4.4.1,0.9672792,2025-05-02 10:32:37
MNXR134117,1.1.1,0.9942035,2025-05-02 10:32:37
MNXR187921,1.14.19,0.9999782,2025-05-02 10:32:37
MNXR186811,3.9.1,0.98795754,2025-05-02 10:32:37
MNXR116042,1.1.99,0.9955835,2025-05-02 10:32:37
MNXR117935,1.14.13,0.9406203,2025-05-02 10:32:37
MNXR172476,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR181505,1.1.1,0.99958354,2025-05-02 10:32:37
MNXR181735,1.2.1,0.9968677,2025-05-02 10:32:37
MNXR108933,2.1.1,0.99975437,2025-05-02 10:32:37
MNXR144135,1.7.5,0.95767283,2025-05-02 10:32:37
MNXR173666,3.8.1,0.5833405,2025-05-02 10:32:37
MNXR176574,2.7.7,0.99961334,2025-05-02 10:32:37
MNXR170612,2.1.1,0.9999993,2025-05-02 10:32:37
MNXR111625,1.2.1,0.65133756,2025-05-02 10:32:37
MNXR181746,1.2.1,0.9993705,2025-05-02 10:32:37
MNXR165545,3.1.3,0.81999004,2025-05-02 10:32:37
MNXR129791,3.1.2,0.9792308,2025-05-02 10:32:37
MNXR121644,6.3.-,0.6144493,2025-05-02 10:32:37
MNXR123213,3.1.3,0.9872361,2025-05-02 10:32:37
MNXR174963,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR182436,1.1.1,0.986005,2025-05-02 10:32:37
MNXR184272,2.1.1,0.999998,2025-05-02 10:32:37
MNXR193276,1.3.1,0.7525789,2025-05-02 10:32:37
MNXR116327,5.5.1,0.9999535,2025-05-02 10:32:37
MNXR144157,1.1.5,0.9614189,2025-05-02 10:32:37
MNXR164534,1.14.14,0.9490538,2025-05-02 10:32:37
MNXR147473,2.4.1,0.84420276,2025-05-02 10:32:37
MNXR152372,2.4.1,0.9999765,2025-05-02 10:32:37
MNXR173119,1.1.1,0.988159,2025-05-02 10:32:37
MNXR192506,1.10.3,0.9907102,2025-05-02 10:32:37
MNXR149218,1.14.13,0.81023103,2025-05-02 10:32:37
MNXR134954,2.3.1,0.82868445,2025-05-02 10:32:37
MNXR149104,2.3.3,0.92276514,2025-05-02 10:32:37
MNXR172693,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR146653,2.5.1,0.71685326,2025-05-02 10:32:37
MNXR110765,1.14.13,0.999521,2025-05-02 10:32:37
MNXR113129,4.1.2,0.35307378,2025-05-02 10:32:37
MNXR144146,2.4.1,0.9901778,2025-05-02 10:32:37
MNXR147091,1.1.99,0.89331925,2025-05-02 10:32:37
MNXR134493,2.5.1,0.7300995,2025-05-02 10:32:37
MNXR107031,1.13.11,0.99025154,2025-05-02 10:32:37
MNXR103600,3.1.3,0.9647043,2025-05-02 10:32:37
MNXR139924,1.3.1,0.6657086,2025-05-02 10:32:37
MNXR107904,2.3.2,0.99999845,2025-05-02 10:32:37
MNXR111260,1.14.13,0.71719986,2025-05-02 10:32:37
MNXR133677,1.11.1,0.99763453,2025-05-02 10:32:37
MNXR150918,1.14.14,0.999985,2025-05-02 10:32:37
MNXR163501,1.14.19,0.9386273,2025-05-02 10:32:37
MNXR194748,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR120340,2.3.1,0.99999523,2025-05-02 10:32:37
MNXR179965,2.7.1,0.9985668,2025-05-02 10:32:37
MNXR184628,2.7.8,1.0,2025-05-02 10:32:37
MNXR147326,2.7.7,0.9994148,2025-05-02 10:32:37
MNXR191611,1.14.14,0.8629323,2025-05-02 10:32:37
MNXR119378,1.14.14,0.99999285,2025-05-02 10:32:37
MNXR120553,1.14.20,0.99416524,2025-05-02 10:32:37
MNXR163725,1.14.14,0.99995184,2025-05-02 10:32:37
MNXR145129,3.5.1,0.36299017,2025-05-02 10:32:37
MNXR164964,2.1.1,0.999982,2025-05-02 10:32:37
MNXR166151,5.3.3,0.95331156,2025-05-02 10:32:37
MNXR122842,4.2.1,0.81556106,2025-05-02 10:32:37
MNXR131535,6.2.1,0.99998736,2025-05-02 10:32:37
MNXR170613,1.13.11,0.9139346,2025-05-02 10:32:37
MNXR143846,2.4.1,0.9990814,2025-05-02 10:32:37
MNXR108048,1.14.99,0.41499913,2025-05-02 10:32:37
MNXR183578,2.3.1,0.99999857,2025-05-02 10:32:37
MNXR101715,1.1.3,0.98887724,2025-05-02 10:32:37
MNXR150555,2.1.1,0.99991155,2025-05-02 10:32:37
MNXR133250,4.4.1,0.91181386,2025-05-02 10:32:37
MNXR165419,1.2.1,0.9937403,2025-05-02 10:32:37
MNXR119104,1.1.1,0.97119427,2025-05-02 10:32:37
MNXR180089,3.2.1,0.9876272,2025-05-02 10:32:37
MNXR130894,1.17.3,0.95496356,2025-05-02 10:32:37
MNXR147311,2.8.3,0.9988097,2025-05-02 10:32:37
MNXR190551,1.3.1,0.9421247,2025-05-02 10:32:37
MNXR193255,1.2.7,0.95021605,2025-05-02 10:32:37
MNXR173568,5.1.3,0.4438114,2025-05-02 10:32:37
MNXR95433,2.7.1,0.98858064,2025-05-02 10:32:37
MNXR152655,1.1.1,0.7407864,2025-05-02 10:32:37
MNXR184998,1.14.14,0.98952466,2025-05-02 10:32:37
MNXR180223,4.4.1,0.87320966,2025-05-02 10:32:37
MNXR107372,1.5.99,0.9436304,2025-05-02 10:32:37
MNXR173578,3.2.1,0.9999063,2025-05-02 10:32:37
MNXR122335,2.1.1,0.9999981,2025-05-02 10:32:37
MNXR194773,3.2.1,0.9996593,2025-05-02 10:32:37
MNXR176798,2.1.1,0.99171305,2025-05-02 10:32:37
MNXR164710,2.3.1,0.9999156,2025-05-02 10:32:37
MNXR153638,2.4.1,0.9905297,2025-05-02 10:32:37
MNXR150512,5.5.1,0.95256364,2025-05-02 10:32:37
MNXR116113,2.3.1,0.41557285,2025-05-02 10:32:37
MNXR180539,3.6.1,0.6643386,2025-05-02 10:32:37
MNXR148572,2.3.2,0.99920744,2025-05-02 10:32:37
MNXR152644,1.14.13,0.95060563,2025-05-02 10:32:37
MNXR188529,3.1.3,0.9872361,2025-05-02 10:32:37
MNXR191306,1.1.1,0.96440303,2025-05-02 10:32:37
MNXR114882,1.1.1,0.99986935,2025-05-02 10:32:37
MNXR180520,3.6.1,0.9799662,2025-05-02 10:32:37
MNXR192115,2.7.1,0.99035853,2025-05-02 10:32:37
MNXR172715,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR130017,1.1.1,0.9991978,2025-05-02 10:32:37
MNXR118789,3.2.1,0.9755141,2025-05-02 10:32:37
MNXR116881,2.1.1,0.9999362,2025-05-02 10:32:37
MNXR152813,1.3.99,0.90291375,2025-05-02 10:32:37
MNXR172444,3.5.3,0.99998665,2025-05-02 10:32:37
MNXR181818,1.2.1,0.9922437,2025-05-02 10:32:37
MNXR190952,2.7.1,0.98858064,2025-05-02 10:32:37
MNXR122274,1.14.19,0.99248743,2025-05-02 10:32:37
MNXR180387,2.7.2,0.7662514,2025-05-02 10:32:37
MNXR116185,1.5.99,0.99558914,2025-05-02 10:32:37
MNXR194948,1.1.1,0.9221954,2025-05-02 10:32:37
MNXR153304,2.7.7,0.99647456,2025-05-02 10:32:37
MNXR172066,1.2.3,0.56123924,2025-05-02 10:32:37
MNXR148640,1.17.4,0.99983466,2025-05-02 10:32:37
MNXR122314,3.1.1,0.9766407,2025-05-02 10:32:37
MNXR110618,1.14.12,0.9794207,2025-05-02 10:32:37
MNXR192678,1.2.1,0.9997639,2025-05-02 10:32:37
MNXR112007,3.1.1,0.9982418,2025-05-02 10:32:37
MNXR191362,1.8.2,0.9953675,2025-05-02 10:32:37
MNXR146315,1.17.4,0.99978083,2025-05-02 10:32:37
MNXR171684,1.14.11,0.99945897,2025-05-02 10:32:37
MNXR131530,3.2.1,0.99708563,2025-05-02 10:32:37
MNXR97263,1.1.1,0.9998141,2025-05-02 10:32:37
MNXR186165,4.6.1,0.60943604,2025-05-02 10:32:37
MNXR165560,1.4.4,0.93127453,2025-05-02 10:32:37
MNXR181759,1.2.1,0.9993563,2025-05-02 10:32:37
MNXR184183,2.4.1,0.95495874,2025-05-02 10:32:37
MNXR133148,1.2.1,0.9996877,2025-05-02 10:32:37
MNXR188820,2.7.7,0.9991518,2025-05-02 10:32:37
MNXR174736,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR106362,1.1.3,0.70836854,2025-05-02 10:32:37
MNXR122275,1.14.19,0.99248743,2025-05-02 10:32:37
MNXR149896,2.1.1,0.99999547,2025-05-02 10:32:37
MNXR109646,5.5.1,0.89823425,2025-05-02 10:32:37
MNXR119522,3.2.1,0.80480754,2025-05-02 10:32:37
MNXR141695,1.3.1,0.91815484,2025-05-02 10:32:37
MNXR118155,2.1.1,0.99999595,2025-05-02 10:32:37
MNXR151619,4.2.1,0.81595665,2025-05-02 10:32:37
MNXR148202,4.2.1,0.9980332,2025-05-02 10:32:37
MNXR117397,3.2.1,0.9999945,2025-05-02 10:32:37
MNXR148029,2.1.1,0.99999726,2025-05-02 10:32:37
MNXR163835,2.3.1,0.9994041,2025-05-02 10:32:37
MNXR174952,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR131208,6.3.2,0.83869374,2025-05-02 10:32:37
MNXR134546,4.5.1,0.774994,2025-05-02 10:32:37
MNXR190573,1.1.1,0.9043873,2025-05-02 10:32:37
MNXR112093,2.7.1,0.99999046,2025-05-02 10:32:37
MNXR150608,2.4.1,0.97613347,2025-05-02 10:32:37
MNXR146261,2.1.1,0.9999701,2025-05-02 10:32:37
MNXR173457,2.4.1,0.99970776,2025-05-02 10:32:37
MNXR180010,1.14.13,0.9535525,2025-05-02 10:32:37
MNXR180465,2.6.1,0.91931885,2025-05-02 10:32:37
MNXR187487,1.14.17,0.9698934,2025-05-02 10:32:37
MNXR146581,3.1.3,0.9648324,2025-05-02 10:32:37
MNXR130888,1.11.1,0.2484615,2025-05-02 10:32:37
MNXR134557,1.14.13,0.95709866,2025-05-02 10:32:37
MNXR191574,1.1.1,0.9999789,2025-05-02 10:32:37
MNXR117277,2.4.1,0.9999968,2025-05-02 10:32:37
MNXR135062,1.2.99,0.8402607,2025-05-02 10:32:37
MNXR175128,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR107929,1.9.6,0.9996617,2025-05-02 10:32:37
MNXR193739,2.4.1,0.9239045,2025-05-02 10:32:37
MNXR116494,2.3.1,0.9548196,2025-05-02 10:32:37
MNXR173392,6.2.1,0.999673,2025-05-02 10:32:37
MNXR97007,2.5.1,0.9855562,2025-05-02 10:32:37
MNXR171269,2.3.1,0.98836654,2025-05-02 10:32:37
MNXR147445,1.14.14,0.9999858,2025-05-02 10:32:37
MNXR119611,6.2.1,0.99693143,2025-05-02 10:32:37
MNXR181816,1.2.1,0.98133975,2025-05-02 10:32:37
MNXR152953,1.2.1,0.79927397,2025-05-02 10:32:37
MNXR104315,4.4.1,0.86876976,2025-05-02 10:32:37
MNXR115481,3.4.24,0.36725307,2025-05-02 10:32:37
MNXR175770,6.3.2,0.9592187,2025-05-02 10:32:37
MNXR182626,2.4.1,0.99878293,2025-05-02 10:32:37
MNXR107092,2.1.3,0.77026516,2025-05-02 10:32:37
MNXR113004,6.3.2,0.825434,2025-05-02 10:32:37
MNXR186893,5.3.1,0.999729,2025-05-02 10:32:37
MNXR112436,2.4.1,0.9999925,2025-05-02 10:32:37
MNXR103400,3.1.3,0.4365672,2025-05-02 10:32:37
MNXR168970,1.3.1,0.8309734,2025-05-02 10:32:37
MNXR174853,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR109606,1.14.13,0.9993437,2025-05-02 10:32:37
MNXR116224,1.14.14,0.9996037,2025-05-02 10:32:37
MNXR133507,1.1.1,0.9821842,2025-05-02 10:32:37
MNXR191470,2.4.1,0.9832478,2025-05-02 10:32:37
MNXR176735,3.2.1,0.99098384,2025-05-02 10:32:37
MNXR150812,1.14.14,0.9965144,2025-05-02 10:32:37
MNXR107828,3.5.1,0.8310689,2025-05-02 10:32:37
MNXR191382,1.14.15,0.86041653,2025-05-02 10:32:37
MNXR116339,3.1.1,0.9981988,2025-05-02 10:32:37
MNXR121836,1.21.3,0.9998901,2025-05-02 10:32:37
MNXR186558,3.1.1,0.71822226,2025-05-02 10:32:37
MNXR189264,2.7.11,0.9647331,2025-05-02 10:32:37
MNXR175055,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR97842,1.1.1,0.51411456,2025-05-02 10:32:37
MNXR174787,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR173913,1.10.2,0.9948702,2025-05-02 10:32:37
MNXR148669,1.14.14,0.98952466,2025-05-02 10:32:37
MNXR145002,1.3.1,0.3194068,2025-05-02 10:32:37
MNXR120354,1.14.13,0.66500556,2025-05-02 10:32:37
MNXR143686,2.4.1,0.9996207,2025-05-02 10:32:37
MNXR122372,4.2.3,0.99608517,2025-05-02 10:32:37
MNXR174122,2.4.1,0.9999721,2025-05-02 10:32:37
MNXR120417,1.14.13,0.9999577,2025-05-02 10:32:37
MNXR181172,1.1.1,0.99943036,2025-05-02 10:32:37
MNXR184127,1.14.19,0.9969138,2025-05-02 10:32:37
MNXR109999,3.2.1,0.9096554,2025-05-02 10:32:37
MNXR176074,1.14.13,0.96710056,2025-05-02 10:32:37
MNXR117433,3.2.1,0.9872436,2025-05-02 10:32:37
MNXR123251,3.2.1,0.585094,2025-05-02 10:32:37
MNXR179765,2.4.1,0.99996626,2025-05-02 10:32:37
MNXR130569,1.1.1,0.9972826,2025-05-02 10:32:37
MNXR147949,1.1.1,0.9660502,2025-05-02 10:32:37
MNXR185291,1.1.2,0.9996656,2025-05-02 10:32:37
MNXR109876,2.6.1,0.99998176,2025-05-02 10:32:37
MNXR147938,2.1.1,0.99648285,2025-05-02 10:32:37
MNXR166550,1.14.14,0.9968945,2025-05-02 10:32:37
MNXR95442,4.1.1,0.9757461,2025-05-02 10:32:37
MNXR176569,3.2.1,0.8589278,2025-05-02 10:32:37
MNXR169740,2.5.1,0.9990434,2025-05-02 10:32:37
MNXR135078,1.8.99,0.95340365,2025-05-02 10:32:37
MNXR111898,1.4.3,0.99763286,2025-05-02 10:32:37
MNXR108044,4.1.1,0.9892135,2025-05-02 10:32:37
MNXR181337,1.1.1,0.9998604,2025-05-02 10:32:37
MNXR109793,1.14.13,0.9995561,2025-05-02 10:32:37
MNXR130812,3.4.11,0.949854,2025-05-02 10:32:37
MNXR120038,1.14.19,0.99187917,2025-05-02 10:32:37
MNXR172578,1.14.12,0.80404145,2025-05-02 10:32:37
MNXR163539,1.2.99,0.96826315,2025-05-02 10:32:37
MNXR181634,1.1.1,0.9999391,2025-05-02 10:32:37
MNXR175067,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR150592,3.5.1,0.9449609,2025-05-02 10:32:37
MNXR102372,2.7.8,0.9633313,2025-05-02 10:32:37
MNXR181006,1.17.5,0.94364876,2025-05-02 10:32:37
MNXR181367,1.1.1,0.9954366,2025-05-02 10:32:37
MNXR113812,2.3.1,0.9994611,2025-05-02 10:32:37
MNXR115919,1.1.5,0.96118814,2025-05-02 10:32:37
MNXR111570,2.3.1,0.99769896,2025-05-02 10:32:37
MNXR123595,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR152266,2.4.1,0.96144515,2025-05-02 10:32:37
MNXR131699,3.1.4,0.92146313,2025-05-02 10:32:37
MNXR115104,2.4.1,0.9821566,2025-05-02 10:32:37
MNXR119162,3.1.1,0.9999614,2025-05-02 10:32:37
MNXR149347,2.7.4,0.8394512,2025-05-02 10:32:37
MNXR121223,2.3.1,0.9983341,2025-05-02 10:32:37
MNXR134943,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR120511,1.14.13,0.9927463,2025-05-02 10:32:37
MNXR163402,1.14.13,0.66832995,2025-05-02 10:32:37
MNXR192836,1.14.14,0.6355678,2025-05-02 10:32:37
MNXR173388,2.3.1,0.9970401,2025-05-02 10:32:37
MNXR109659,2.1.1,0.99999976,2025-05-02 10:32:37
MNXR174191,2.7.12,0.79319346,2025-05-02 10:32:37
MNXR132147,3.2.1,0.99962103,2025-05-02 10:32:37
MNXR173616,2.4.1,0.99999535,2025-05-02 10:32:37
MNXR119743,2.6.1,0.9477587,2025-05-02 10:32:37
MNXR132184,2.4.1,0.9999974,2025-05-02 10:32:37
MNXR145483,6.1.1,0.9928964,2025-05-02 10:32:37
MNXR108737,2.8.2,0.9999989,2025-05-02 10:32:37
MNXR167116,1.14.19,0.9974433,2025-05-02 10:32:37
MNXR130274,1.2.1,0.99542314,2025-05-02 10:32:37
MNXR117693,3.1.1,0.9878203,2025-05-02 10:32:37
MNXR107697,2.1.2,0.9989027,2025-05-02 10:32:37
MNXR163534,1.18.6,0.9243574,2025-05-02 10:32:37
MNXR170316,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR150794,1.14.14,0.999466,2025-05-02 10:32:37
MNXR106799,1.14.12,0.99972194,2025-05-02 10:32:37
MNXR117636,3.1.1,0.99994123,2025-05-02 10:32:37
MNXR168392,2.1.1,0.99648285,2025-05-02 10:32:37
MNXR108408,2.7.1,0.9998523,2025-05-02 10:32:37
MNXR130813,3.4.11,0.7327115,2025-05-02 10:32:37
MNXR117665,3.2.1,0.8647388,2025-05-02 10:32:37
MNXR172147,1.1.99,0.99949396,2025-05-02 10:32:37
MNXR194776,2.7.7,0.8156182,2025-05-02 10:32:37
MNXR183975,1.14.18,0.9999442,2025-05-02 10:32:37
MNXR172447,2.6.1,0.9999726,2025-05-02 10:32:37
MNXR181885,1.2.1,0.9991559,2025-05-02 10:32:37
MNXR109654,1.14.13,0.9999957,2025-05-02 10:32:37
MNXR192732,1.11.1,0.95877224,2025-05-02 10:32:37
MNXR145509,2.7.7,0.9994148,2025-05-02 10:32:37
MNXR132240,2.7.11,0.53930223,2025-05-02 10:32:37
MNXR149911,1.14.13,0.9974769,2025-05-02 10:32:37
MNXR123410,3.1.3,0.9872361,2025-05-02 10:32:37
MNXR134638,1.3.-,0.5078323,2025-05-02 10:32:37
MNXR111781,1.1.1,0.9994191,2025-05-02 10:32:37
MNXR188417,3.1.3,0.99975616,2025-05-02 10:32:37
MNXR100113,1.2.1,0.96404713,2025-05-02 10:32:37
MNXR112772,3.1.2,0.66092336,2025-05-02 10:32:37
MNXR113990,1.14.-,0.9896969,2025-05-02 10:32:37
MNXR102257,1.14.99,0.40901515,2025-05-02 10:32:37
MNXR145612,3.1.3,0.99922,2025-05-02 10:32:37
MNXR129457,3.5.1,0.9980782,2025-05-02 10:32:37
MNXR133573,1.4.9,0.98945516,2025-05-02 10:32:37
MNXR122552,2.3.1,0.8814731,2025-05-02 10:32:37
MNXR147214,1.13.11,0.97434956,2025-05-02 10:32:37
MNXR184325,6.1.1,0.99971503,2025-05-02 10:32:37
MNXR143595,2.2.1,0.9999989,2025-05-02 10:32:37
MNXR184016,5.4.99,0.99973005,2025-05-02 10:32:37
MNXR122638,2.4.2,0.92858136,2025-05-02 10:32:37
MNXR177540,1.3.1,0.98076266,2025-05-02 10:32:37
MNXR119779,4.2.1,0.9972531,2025-05-02 10:32:37
MNXR193922,1.7.9,0.8071509,2025-05-02 10:32:37
MNXR187046,1.14.-,0.7049915,2025-05-02 10:32:37
MNXR147953,2.1.1,0.9992781,2025-05-02 10:32:37
MNXR193543,2.4.1,0.99635714,2025-05-02 10:32:37
MNXR188750,2.3.1,0.99998116,2025-05-02 10:32:37
MNXR131576,1.14.12,0.42856076,2025-05-02 10:32:37
MNXR125643,4.5.1,0.9995396,2025-05-02 10:32:37
MNXR118021,2.4.1,0.9495722,2025-05-02 10:32:37
MNXR106604,1.5.8,0.8340863,2025-05-02 10:32:37
MNXR140080,1.4.2,0.99999404,2025-05-02 10:32:37
MNXR173799,2.4.1,0.9989875,2025-05-02 10:32:37
MNXR193973,2.4.1,0.9692405,2025-05-02 10:32:37
MNXR131389,3.None.None,0.99128926,2025-05-02 10:32:37
MNXR169743,2.5.1,0.9906652,2025-05-02 10:32:37
MNXR150331,1.1.1,0.38169459,2025-05-02 10:32:37
MNXR118463,3.5.4,0.99830234,2025-05-02 10:32:37
MNXR147691,2.3.1,0.9999633,2025-05-02 10:32:37
MNXR168488,2.3.1,0.99861646,2025-05-02 10:32:37
MNXR173120,1.1.1,0.9885123,2025-05-02 10:32:37
MNXR146584,2.8.2,0.99997187,2025-05-02 10:32:37
MNXR147018,4.1.1,0.9806904,2025-05-02 10:32:37
MNXR186639,3.1.2,0.9991239,2025-05-02 10:32:37
MNXR166385,1.14.15,0.9582901,2025-05-02 10:32:37
MNXR183973,6.5.1,0.9479384,2025-05-02 10:32:37
MNXR175615,1.10.3,0.99997354,2025-05-02 10:32:37
MNXR183302,1.7.2,0.869827,2025-05-02 10:32:37
MNXR174393,3.2.1,0.83811736,2025-05-02 10:32:37
MNXR145761,3.2.2,0.99959415,2025-05-02 10:32:37
MNXR149953,1.14.13,0.9958734,2025-05-02 10:32:37
MNXR146623,2.3.1,0.99996126,2025-05-02 10:32:37
MNXR131755,3.4.14,0.9999162,2025-05-02 10:32:37
MNXR147606,4.2.3,0.99983585,2025-05-02 10:32:37
MNXR184431,1.14.15,0.89555794,2025-05-02 10:32:37
MNXR182054,1.6.5,0.98494893,2025-05-02 10:32:37
MNXR176490,1.2.-,0.9796,2025-05-02 10:32:37
MNXR151571,1.14.13,0.99854565,2025-05-02 10:32:37
MNXR117196,2.1.1,0.99991333,2025-05-02 10:32:37
MNXR129206,1.1.1,0.87553203,2025-05-02 10:32:37
MNXR148068,1.13.11,0.9918867,2025-05-02 10:32:37
MNXR182393,1.1.5,0.99545574,2025-05-02 10:32:37
MNXR147659,3.1.1,0.96209466,2025-05-02 10:32:37
MNXR174383,2.3.1,0.18266293,2025-05-02 10:32:37
MNXR166618,6.2.1,0.96764886,2025-05-02 10:32:37
MNXR133738,1.2.4,0.27342626,2025-05-02 10:32:37
MNXR191862,1.11.1,0.87862986,2025-05-02 10:32:37
MNXR192581,1.3.3,0.67807007,2025-05-02 10:32:37
MNXR151868,5.3.1,0.9991891,2025-05-02 10:32:37
MNXR174991,3.6.3,0.8956856,2025-05-02 10:32:37
MNXR169382,4.1.99,0.99886346,2025-05-02 10:32:37
MNXR111582,1.1.1,0.99658114,2025-05-02 10:32:37
MNXR132927,1.1.1,0.96507174,2025-05-02 10:32:37
MNXR184618,6.2.1,0.99613804,2025-05-02 10:32:37
MNXR148264,1.14.13,0.9661587,2025-05-02 10:32:37
MNXR149437,1.4.99,0.55964726,2025-05-02 10:32:37
MNXR141644,2.5.1,0.4336463,2025-05-02 10:32:37
MNXR185277,1.1.5,0.6855888,2025-05-02 10:32:37
MNXR107132,1.2.4,0.9994838,2025-05-02 10:32:37
MNXR113254,2.4.1,0.871693,2025-05-02 10:32:37
MNXR163435,1.14.14,0.9921651,2025-05-02 10:32:37
MNXR114239,2.7.2,0.99704033,2025-05-02 10:32:37
MNXR183912,2.4.1,0.9978642,2025-05-02 10:32:37
MNXR195140,1.11.1,0.96061456,2025-05-02 10:32:37
MNXR152305,1.1.2,0.99941003,2025-05-02 10:32:37
MNXR188758,1.1.1,0.9691702,2025-05-02 10:32:37
MNXR174506,3.5.1,0.99999535,2025-05-02 10:32:37
MNXR121976,1.14.-,0.49493757,2025-05-02 10:32:37
