reaction_id,Prediction
10233,"2.4.2,0.9490035772323608;2.7.7,0.028817791491746902;2.5.1,0.009999347850680351;1.3.1,0.003375847125425935;2.4.1,0.002922241808846593"
65809,"1.14.19,0.9942723512649536;1.14.15,0.004006518051028252;3.6.1,0.000572670716792345;1.17.7,0.00020846276311203837;4.2.1,0.000152643391629681"
65813,"1.14.99,0.5252019166946411;1.14.19,0.17353437840938568;1.3.99,0.04164193198084831;1.17.99,0.03060387633740902;1.97.1,0.026160085573792458"
65817,"3.6.5,0.34312155842781067;3.6.4,0.2418058216571808;3.6.1,0.17624694108963013;5.6.2,0.0716433972120285;6.3.5,0.03640947863459587"
65829,"3.1.7,0.8836438655853271;4.2.3,0.03993749991059303;3.6.1,0.03716830909252167;2.5.1,0.02112073265016079;3.1.3,0.008936243131756783"
65833,"3.6.5,0.34312155842781067;3.6.4,0.2418058216571808;3.6.1,0.17624694108963013;5.6.2,0.0716433972120285;6.3.5,0.03640947863459587"
65837,"3.6.5,0.34312155842781067;3.6.4,0.2418058216571808;3.6.1,0.17624694108963013;5.6.2,0.0716433972120285;6.3.5,0.03640947863459587"
65849,"1.3.99,0.9651849865913391;3.7.1,0.010039977729320526;1.14.99,0.007310180459171534;1.14.19,0.005845924839377403;1.97.1,0.003320996882393956"
65861,"1.3.99,0.9794472455978394;3.7.1,0.004332365933805704;1.14.99,0.0030682336073368788;1.14.19,0.0030326582491397858;3.2.1,0.0017307181842625141"
65865,"1.3.99,0.9669454097747803;1.14.19,0.008006383664906025;1.14.99,0.007970155216753483;1.97.1,0.004424662329256535;3.7.1,0.004389653448015451"
65885,"2.6.1,0.9937194585800171;1.14.11,0.003039170755073428;4.1.3,0.0011739254696294665;4.2.1,0.0004992845351807773;1.14.20,0.00029681186424568295"
65897,"4.1.3,0.9198604226112366;2.6.1,0.02092386782169342;2.3.1,0.008968409150838852;2.1.2,0.00691229896619916;1.13.11,0.006397338584065437"
65901,"2.6.1,0.547030508518219;4.1.3,0.32373136281967163;2.3.1,0.018871039152145386;4.1.1,0.01596326380968094;4.1.2,0.013760307803750038"
65925,"2.1.1,0.9976879358291626;2.3.1,0.001066352124325931;2.8.4,0.0007813377887941897;2.5.1,0.0001113160396926105;1.17.98,8.5145074990578e-05"
65929,"2.1.1,0.9976879358291626;2.3.1,0.001066352124325931;2.8.4,0.0007813377887941897;2.5.1,0.0001113160396926105;1.17.98,8.5145074990578e-05"
65933,"2.1.1,0.9990609288215637;2.8.4,0.0004204302385915071;2.3.1,0.00013060130004305393;1.3.98,0.00011765460658352822;2.5.1,9.241053339792415e-05"
65937,"5.1.3,0.9861243963241577;5.3.1,0.004084772430360317;2.7.4,0.001497193006798625;3.2.1,0.0013876177836209536;2.4.1,0.0010871762642636895"
65997,"2.1.1,0.9953621029853821;2.7.1,0.0006407724577002227;2.3.1,0.0004026340611744672;2.7.8,0.00023971129849087447;1.5.3,0.00017479879898019135"
66001,"2.1.1,0.9999024868011475;2.3.1,1.4903012925060466e-05;2.1.2,1.4469560483121313e-05;1.5.1,8.586873263993766e-06;2.5.1,8.192542736651376e-06"
66005,"2.1.1,0.9867441654205322;2.5.1,0.004830827005207539;4.4.1,0.0016503655351698399;2.8.4,0.0015353221679106355;2.3.1,0.0013714892556890845"
66029,"2.8.4,0.3169449269771576;1.17.98,0.21837197244167328;2.1.1,0.21703161299228668;4.7.1,0.06720248609781265;1.21.98,0.046748086810112"
66033,"2.7.4,0.1598474532365799;2.7.8,0.05540730059146881;2.3.1,0.052567701786756516;5.2.1,0.034546274691820145;2.6.1,0.0285967905074358"
66373,"3.1.3,0.9880768060684204;2.7.1,0.0021013023797422647;3.6.1,0.0017503357958048582;4.2.3,0.0014864734839648008;2.5.1,0.0012358893873170018"
66537,"4.2.1,0.4907146394252777;1.14.99,0.36012449860572815;1.3.99,0.029643097892403603;1.17.99,0.02696337178349495;1.97.1,0.023614073172211647"
66541,"1.14.99,0.5552517771720886;4.2.1,0.21800284087657928;1.3.99,0.06213124468922615;1.17.99,0.03242512792348862;1.97.1,0.02720741741359234"
66585,"4.2.1,0.4907146394252777;1.14.99,0.36012449860572815;1.3.99,0.029643097892403603;1.17.99,0.02696337178349495;1.97.1,0.023614073172211647"
66593,"2.7.8,0.49912771582603455;2.7.1,0.10121467709541321;2.4.1,0.08171330392360687;5.3.1,0.048248179256916046;4.1.2,0.03664787858724594"
66717,"4.1.2,0.2202424854040146;2.7.4,0.08658473193645477;2.2.1,0.08207764476537704;2.3.1,0.058231793344020844;5.4.99,0.058140162378549576"
66821,"3.6.1,0.30846738815307617;3.6.5,0.28236863017082214;3.6.4,0.22018170356750488;6.3.5,0.06133836880326271;5.6.2,0.05911293625831604"
66825,"2.5.1,0.9998879432678223;2.7.7,3.3216678275493905e-05;2.7.6,1.7717029550112784e-05;1.19.6,1.4704022760270163e-05;1.14.14,1.4518142961605918e-05"
66829,"2.5.1,0.9968731999397278;2.7.7,0.0012438349658623338;2.7.6,0.0005042287521064281;1.19.6,0.0004611860204022378;1.14.14,0.00016133327153511345"
66921,"5.3.1,0.8441992402076721;4.1.2,0.1034776046872139;2.2.1,0.041005827486515045;1.1.1,0.0034378396812826395;1.1.99,0.002961933147162199"
66933,"2.3.1,0.9953676462173462;6.2.1,0.001928949379362166;3.1.2,0.0013558309292420745;2.3.3,0.0005370903527364135;1.2.1,0.00015766861906740814"
66937,"2.3.1,0.9953676462173462;6.2.1,0.001928949379362166;3.1.2,0.0013558309292420745;2.3.3,0.0005370903527364135;1.2.1,0.00015766861906740814"
66949,"2.3.1,0.9991756081581116;2.3.3,0.00031453874544240534;3.1.2,0.0002543289738241583;6.2.1,0.00010364545596530661;2.3.2,8.175574475899339e-05"
66953,"2.4.1,0.9920611381530762;2.4.2,0.007484671659767628;2.7.8,0.00011683049524435773;3.6.1,0.00010893955186475068;3.2.1,5.66896160307806e-05"
66957,"2.4.1,0.9968236684799194;3.6.1,0.0007527318666689098;2.7.8,0.0005722434143535793;2.4.2,0.0005525127053260803;2.7.1,0.0004706380423158407"
66961,"2.4.1,0.9968236684799194;3.6.1,0.0007527318666689098;2.7.8,0.0005722434143535793;2.4.2,0.0005525127053260803;2.7.1,0.0004706380423158407"
66965,"2.4.1,0.9998793601989746;2.4.2,5.136301842867397e-05;5.1.3,5.021273318561725e-05;2.7.8,5.767251423094422e-06;2.7.1,4.493082542467164e-06"
66969,"2.4.1,0.9947261214256287;2.7.8,0.0010237741516903043;2.4.2,0.0010226026643067598;3.6.1,0.0009587577078491449;2.7.1,0.0007569804438389838"
66973,"2.4.1,0.9481708407402039;2.4.2,0.027584226801991463;2.7.8,0.007010718807578087;3.6.1,0.004699370823800564;2.7.1,0.003939360845834017"
66977,"2.4.1,0.7740361094474792;3.6.1,0.0513017401099205;2.7.8,0.045540329068899155;2.7.1,0.044404178857803345;2.4.2,0.023974837735295296"
67001,"2.3.1,0.9978057742118835;3.1.2,0.000960906851105392;6.2.1,0.0005116504617035389;4.1.1,0.0002502600254956633;1.2.7,0.0001516578340670094"
67005,"3.6.1,0.30846738815307617;3.6.5,0.28236863017082214;3.6.4,0.22018170356750488;6.3.5,0.06133836880326271;5.6.2,0.05911293625831604"
67009,"2.1.1,0.9997780919075012;2.8.4,7.769536750856787e-05;2.3.1,7.111414015525952e-05;1.3.98,2.0375202439026907e-05;2.5.1,1.873220935522113e-05"
67013,"2.7.7,0.6304005980491638;2.5.1,0.1945742964744568;3.6.1,0.04888232424855232;2.7.6,0.01815386489033699;2.7.4,0.015780972316861153"
67021,"2.1.1,0.9996979236602783;2.8.4,0.0001890895946417004;1.17.98,2.67193481704453e-05;2.3.1,1.8287932107341476e-05;1.3.98,1.283014989894582e-05"
67025,"2.1.1,0.9937410950660706;2.8.4,0.0032116356305778027;2.3.1,0.0007561965612694621;2.5.1,0.0005668203230015934;1.17.98,0.0004324778856243938"
67241,"2.1.1,0.5403795838356018;2.5.1,0.319026380777359;2.8.4,0.027593938633799553;1.17.98,0.026443107053637505;1.3.98,0.0072685303166508675"
67389,"2.3.1,0.5742970705032349;1.8.4,0.08777091652154922;3.1.2,0.031855277717113495;2.7.4,0.03059677593410015;6.2.1,0.018335634842514992"
67445,"2.3.1,0.21130259335041046;2.8.3,0.15711931884288788;4.1.2,0.15613028407096863;2.7.4,0.04544029384851456;2.7.8,0.038048215210437775"
67453,"3.1.1,0.9674745202064514;4.1.1,0.008806888945400715;3.7.1,0.005224987398833036;3.6.1,0.0033222066704183817;4.2.1,0.003009856678545475"
67485,"3.6.1,0.7904110550880432;2.7.1,0.16089539229869843;2.7.4,0.03168583661317825;2.7.7,0.0032945401035249233;2.7.9,0.003146559000015259"
67629,"6.3.4,0.48628106713294983;6.3.2,0.38994601368904114;3.5.4,0.060142632573843;6.3.3,0.019635308533906937;6.3.1,0.015734558925032616"
67657,"1.6.2,0.30973687767982483;1.16.1,0.2887963056564331;1.18.1,0.28600284457206726;1.12.1,0.024913858622312546;1.17.1,0.018820248544216156"
67773,"3.1.3,0.9989908337593079;5.4.2,0.0007006975938566029;2.7.1,8.256373257609084e-05;4.2.3,4.5079170376993716e-05;3.1.7,4.473091757972725e-05"
67777,"3.1.3,0.999396800994873;5.4.2,0.00042370849405415356;3.1.7,5.111169957672246e-05;4.2.3,2.905610017478466e-05;2.7.1,2.124200909747742e-05"
67813,"2.3.1,0.9950157999992371;3.1.2,0.0022004712373018265;6.2.1,0.0010547866113483906;2.3.2,0.000546834256965667;2.3.3,0.0003349299367982894"
67817,"3.5.1,0.999945878982544;3.5.2,1.5302292013075203e-05;3.5.4,9.430058526049834e-06;3.2.1,6.220298928383272e-06;1.13.12,4.502075626078295e-06"
67825,"3.6.1,0.968042254447937;3.1.4,0.01744232513010502;2.7.9,0.003964584320783615;2.7.1,0.0022051488049328327;3.1.7,0.0017838162602856755"
67829,"2.4.1,0.9920403361320496;2.4.2,0.005155651364475489;2.7.4,0.0012333295308053493;2.7.1,0.0008790494175627828;2.7.7,0.00021145507344044745"
67841,"2.7.1,0.905205488204956;2.7.4,0.044031474739313126;2.7.11,0.02133440598845482;2.7.12,0.012020586058497429;2.7.8,0.0025320257991552353"
67845,"2.4.99,0.9081047177314758;2.4.3,0.08809643238782883;3.1.4,0.00038168858736753464;4.6.1,0.0003300835087429732;1.8.99,0.00022527799592353404"
67909,"3.1.6,0.9695751667022705;3.8.1,0.0035951221361756325;3.6.2,0.002293359488248825;4.2.1,0.0020173992961645126;3.13.1,0.0018430834170430899"
67977,"5.5.1,0.8252401947975159;5.4.99,0.05741126835346222;1.3.99,0.04253112152218819;2.7.4,0.016303550451993942;4.2.3,0.00949772261083126"
68013,"1.1.3,0.2852291762828827;1.11.1,0.24938467144966125;1.14.13,0.0650385394692421;1.5.3,0.061321306973695755;1.4.3,0.0585063099861145"
68029,"1.11.1,0.32029950618743896;1.1.3,0.18471398949623108;1.8.3,0.09014057368040085;1.5.3,0.06642065942287445;1.3.3,0.061281878501176834"
68049,"2.1.1,0.9994174242019653;2.3.1,0.0002003358385991305;2.8.4,0.00019173820328433067;2.5.1,9.736261563375592e-05;1.17.98,2.562980807852e-05"
68053,"3.1.4,0.9935736060142517;2.7.8,0.0016263531288132071;2.7.1,0.0014263249468058348;3.1.7,0.0014014579355716705;2.4.3,0.0004418076714500785"
68077,"2.7.7,0.7879314422607422;2.7.4,0.06329405307769775;2.7.1,0.04990658164024353;2.7.8,0.030107922852039337;2.7.6,0.023166168481111526"
68081,"3.6.1,0.49931564927101135;2.7.1,0.1588532030582428;2.7.7,0.10291939973831177;6.5.1,0.05490555614233017;3.1.7,0.029008135199546814"
